@relation 'pacmanInformation-weka.filters.unsupervised.attribute.Remove-R24-weka.filters.unsupervised.attribute.Remove-R7-8,17-22'

@attribute PacPosX numeric
@attribute PacPosY numeric
@attribute ActN {North,None}
@attribute ActSo {South,None}
@attribute ActE {East,None}
@attribute ActW {West,None}
@attribute G1PosX numeric
@attribute G1PosY numeric
@attribute G2PosX numeric
@attribute G2PosY numeric
@attribute G3PosX numeric
@attribute G3PosY numeric
@attribute G4PosX numeric
@attribute G4PosY numeric
@attribute Score numeric
@attribute PacDir {North,South,East,West,Stop,None}

@data
9,2,North,South,None,None,1,1,3,1,5,1,14,2,1785,North
9,3,None,South,East,West,1,1,3,1,5,1,14,2,1784,North
10,3,None,None,East,West,1,1,3,1,5,1,14,2,1783,East
11,3,None,None,East,West,1,1,3,1,5,1,14,2,1782,East
12,3,None,None,East,West,1,1,3,1,5,1,14,2,1781,East
13,3,None,None,East,West,1,1,3,1,5,1,14,2,1780,East
4,3,None,None,East,West,1,2,3,1,4,1,14,2,0,Stop
4,3,None,None,East,West,1,2,3,1,4,1,14,2,-1,Stop
3,3,None,None,East,West,1,2,3,1,4,1,14,2,-2,West
2,3,None,None,East,West,1,2,3,1,4,1,14,2,-3,West
1,3,None,South,East,None,1,2,3,1,4,1,14,2,-4,West
1,2,North,South,None,None,1,1,3,1,4,1,14,2,195,South
1,1,North,None,East,None,1,1,3,1,4,1,14,2,694,South
2,1,None,None,East,West,1,1,3,1,4,1,14,2,793,East
3,1,None,None,East,West,1,1,3,1,4,1,14,2,1192,East
4,1,None,None,East,West,1,1,3,1,5,1,14,2,1391,East
5,1,None,None,East,West,1,1,3,1,5,1,14,2,1790,East
6,1,None,None,East,West,1,1,3,1,5,1,14,2,1789,East
7,1,None,None,East,West,1,1,3,1,5,1,14,2,1788,East
8,1,None,None,East,West,1,1,3,1,5,1,14,2,1787,East
9,1,North,None,East,West,1,1,3,1,5,1,14,2,1786,East
9,2,North,South,None,None,1,1,3,1,5,1,14,2,1785,North
9,3,None,South,East,West,1,1,3,1,5,1,14,2,1784,North
10,3,None,None,East,West,1,1,3,1,5,1,14,2,1783,East
11,3,None,None,East,West,1,1,3,1,5,1,14,2,1782,East
12,3,None,None,East,West,1,1,3,1,5,1,14,2,1781,East
13,3,None,None,East,West,1,1,3,1,5,1,14,2,1780,East
4,3,None,None,East,West,1,2,3,1,4,1,14,2,0,Stop
4,3,None,None,East,West,1,2,3,1,4,1,14,2,-1,Stop
3,3,None,None,East,West,1,3,2,1,4,1,14,3,-2,West
2,3,None,None,East,West,1,1,1,1,4,1,14,3,197,West
1,3,None,South,East,None,1,2,1,2,5,1,14,2,196,West
1,2,North,South,None,None,1,1,4,1,4,1,14,2,595,South
1,1,North,None,East,None,1,2,4,1,3,1,14,3,894,South
2,1,None,None,East,West,1,1,5,1,3,1,14,3,993,East
3,1,None,None,East,West,1,2,4,1,5,1,14,3,1192,East
4,1,None,None,East,West,1,1,3,1,5,1,14,3,1591,East
5,1,None,None,East,West,1,1,3,1,6,1,14,2,1790,East
6,1,None,None,East,West,1,1,3,1,5,1,14,3,2189,East
7,1,None,None,East,West,2,1,3,1,6,1,13,3,2188,East
8,1,None,None,East,West,1,1,2,1,6,1,14,3,2187,East
9,1,North,None,East,West,2,1,2,1,6,1,14,2,2186,East
9,2,North,South,None,None,1,1,1,1,6,1,14,3,2185,North
9,3,None,South,East,West,1,1,1,2,5,1,13,3,2184,North
10,3,None,None,East,West,1,1,1,1,5,1,13,3,2183,East
11,3,None,None,East,West,1,2,1,1,4,1,14,3,2182,East
12,3,None,None,East,West,1,2,1,1,4,1,14,2,2181,East
13,3,None,None,East,West,1,1,1,1,5,1,14,2,2180,East
8,1,North,None,East,West,1,1,1,5,10,5,17,1,0,Stop
8,1,North,None,East,West,1,2,1,4,9,5,17,1,-1,Stop
8,1,North,None,East,West,1,2,1,5,10,5,17,2,-2,Stop
