@relation 'pacmanInformation-weka.filters.unsupervised.attribute.Remove-R7-8,17-22-weka.filters.unsupervised.attribute.Remove-R16'

@attribute PacPosX numeric
@attribute PacPosY numeric
@attribute ActN {North,None}
@attribute ActSo {South,None}
@attribute ActE {East,None}
@attribute ActW {West,None}
@attribute G1PosX numeric
@attribute G1PosY numeric
@attribute G2PosX numeric
@attribute G2PosY numeric
@attribute G3PosX numeric
@attribute G3PosY numeric
@attribute G4PosX numeric
@attribute G4PosY numeric
@attribute Score numeric
@attribute PacDir {North,South,East,West,Stop,None}

@data
2,14,North,None,East,West,5,9,11,3,17,6,25,13,-5,South
3,14,North,None,East,West,5,9,11,3,17,6,25,13,-6,East
4,14,North,None,East,West,5,9,11,3,17,6,25,13,-7,East
5,14,North,None,East,West,5,9,11,3,17,6,25,13,-8,East
6,14,North,None,East,West,5,9,11,3,17,6,25,13,-9,East
7,14,North,None,East,West,5,9,11,3,17,6,25,13,-10,East
8,14,North,South,East,West,5,9,11,3,17,6,25,13,-11,East
8,13,North,South,East,None,5,9,11,3,17,6,25,13,-12,South
8,12,North,South,East,West,5,9,11,3,17,6,25,13,-13,South
8,11,North,South,East,None,5,9,11,3,17,6,25,13,-14,South
8,10,North,South,East,None,5,9,11,3,17,6,25,13,-15,South
8,9,North,South,East,None,5,9,11,3,17,6,25,13,-16,South
8,8,North,South,East,None,5,9,11,3,17,6,25,13,-17,South
8,7,North,South,East,None,5,9,11,3,17,6,25,13,-18,South
8,6,North,South,East,West,5,9,11,3,17,6,25,13,-19,South
7,6,None,None,East,West,5,9,11,3,17,6,25,13,-20,West
6,6,North,None,East,West,5,9,11,3,17,6,25,13,-21,West
6,7,North,South,None,West,5,9,11,3,17,6,25,13,-22,North
5,7,North,South,East,West,5,9,11,3,17,6,25,13,-23,West
5,8,North,South,East,West,5,9,11,3,17,6,25,13,-24,North
5,9,North,South,East,West,1,1,11,3,17,6,25,13,175,North
6,9,North,South,None,West,1,1,11,3,17,6,25,13,174,East
6,8,North,South,None,West,1,1,11,3,17,6,25,13,173,South
6,7,North,South,None,West,1,1,11,3,17,6,25,13,172,South
6,6,North,None,East,West,1,1,11,3,17,6,25,13,171,South
7,6,None,None,East,West,1,1,11,3,17,6,25,13,170,East
8,6,North,South,East,West,1,1,11,3,17,6,25,13,169,East
8,5,North,South,East,None,1,1,11,3,17,6,25,13,168,South
9,5,North,South,East,West,1,1,11,3,17,6,25,13,167,East
9,4,North,South,East,West,1,1,11,3,17,6,25,13,166,South
9,3,North,None,East,West,1,1,11,3,17,6,25,13,165,South
10,3,North,None,East,West,1,1,11,3,17,6,25,13,164,East
11,3,North,None,None,West,1,1,3,1,17,6,25,13,363,East
1,18,None,South,East,None,5,9,11,3,17,6,25,13,0,Stop
1,17,North,South,None,None,5,9,11,3,17,6,25,13,-1,South
1,16,North,South,East,None,5,9,11,3,17,6,25,13,-2,South
2,16,None,South,East,West,5,9,11,3,17,6,25,13,-3,East
2,15,North,South,East,West,5,9,11,3,17,6,25,13,-4,South
2,14,North,None,East,West,5,9,11,3,17,6,25,13,-5,South
3,14,North,None,East,West,5,9,11,3,17,6,25,13,-6,East
4,14,North,None,East,West,5,9,11,3,17,6,25,13,-7,East
5,14,North,None,East,West,5,9,11,3,17,6,25,13,-8,East
6,14,North,None,East,West,5,9,11,3,17,6,25,13,-9,East
7,14,North,None,East,West,5,9,11,3,17,6,25,13,-10,East
8,14,North,South,East,West,5,9,11,3,17,6,25,13,-11,East
8,13,North,South,East,None,5,9,11,3,17,6,25,13,-12,South
8,12,North,South,East,West,5,9,11,3,17,6,25,13,-13,South
8,11,North,South,East,None,5,9,11,3,17,6,25,13,-14,South
8,10,North,South,East,None,5,9,11,3,17,6,25,13,-15,South
8,9,North,South,East,None,5,9,11,3,17,6,25,13,-16,South
8,8,North,South,East,None,5,9,11,3,17,6,25,13,-17,South
8,7,North,South,East,None,5,9,11,3,17,6,25,13,-18,South
8,6,North,South,East,West,5,9,11,3,17,6,25,13,-19,South
7,6,None,None,East,West,5,9,11,3,17,6,25,13,-20,West
6,6,North,None,East,West,5,9,11,3,17,6,25,13,-21,West
6,7,North,South,None,West,5,9,11,3,17,6,25,13,-22,North
5,7,North,South,East,West,5,9,11,3,17,6,25,13,-23,West
5,8,North,South,East,West,5,9,11,3,17,6,25,13,-24,North
5,9,North,South,East,West,1,1,11,3,17,6,25,13,175,North
6,9,North,South,None,West,1,1,11,3,17,6,25,13,174,East
6,8,North,South,None,West,1,1,11,3,17,6,25,13,173,South
6,7,North,South,None,West,1,1,11,3,17,6,25,13,172,South
6,6,North,None,East,West,1,1,11,3,17,6,25,13,171,South
7,6,None,None,East,West,1,1,11,3,17,6,25,13,170,East
8,6,North,South,East,West,1,1,11,3,17,6,25,13,169,East
8,5,North,South,East,None,1,1,11,3,17,6,25,13,168,South
9,5,North,South,East,West,1,1,11,3,17,6,25,13,167,East
9,4,North,South,East,West,1,1,11,3,17,6,25,13,166,South
9,3,North,None,East,West,1,1,11,3,17,6,25,13,165,South
1,18,None,South,East,None,5,9,11,3,17,6,25,13,0,Stop
1,17,North,South,None,None,5,10,11,3,18,6,25,13,-1,South
1,16,North,South,East,None,5,9,11,3,19,6,25,13,-2,South
2,16,None,South,East,West,5,8,10,3,19,5,25,14,-3,East
2,15,North,South,East,West,5,7,9,3,20,5,25,14,-4,South
2,14,North,None,East,West,6,7,8,3,20,6,25,15,-5,South
3,14,North,None,East,West,6,7,9,3,19,6,25,15,-6,East
4,14,North,None,East,West,6,8,9,4,19,6,25,14,-7,East
5,14,North,None,East,West,6,8,9,5,18,6,25,14,-8,East
6,14,North,None,East,West,6,9,9,5,18,6,25,15,-9,East
7,14,North,None,East,West,6,9,9,6,19,6,25,14,-10,East
8,14,North,South,East,West,6,9,9,7,19,5,25,15,-11,East
8,13,North,South,East,None,5,9,9,6,19,6,25,15,-12,South
8,12,North,South,East,West,5,8,9,5,20,6,25,16,-13,South
8,11,North,South,East,None,4,8,10,5,20,5,25,17,-14,South
8,10,North,South,East,None,5,8,10,5,19,5,25,17,-15,South
8,9,North,South,East,None,6,8,11,5,19,4,25,18,-16,South
8,8,North,South,East,None,6,7,11,5,18,4,25,17,-17,South
8,7,North,South,East,None,6,8,11,6,19,4,25,18,-18,South
8,6,North,South,East,West,6,8,10,6,19,4,25,18,-19,South
9,6,North,South,East,West,6,7,10,6,19,4,25,17,-20,East
10,6,North,South,East,West,5,7,3,1,19,5,25,16,179,East
10,7,North,South,East,West,4,7,3,1,20,5,25,15,178,North
9,7,North,South,East,West,5,7,3,1,20,4,25,14,177,West
8,7,North,South,East,None,5,7,3,1,21,4,25,15,176,West
8,6,North,South,East,West,5,7,3,1,22,4,25,15,175,South
7,6,None,None,East,West,5,7,3,1,22,4,25,15,174,West
6,6,North,None,East,West,6,7,3,1,22,4,25,15,173,West
6,7,North,South,None,West,1,1,3,1,22,4,24,15,372,North
6,8,North,South,None,West,1,1,3,1,22,3,25,15,371,North
6,9,North,South,None,West,1,1,3,1,21,3,25,15,370,North
6,10,None,South,None,West,1,1,3,1,21,3,25,14,369,North
5,10,None,South,East,West,1,1,3,1,22,3,24,14,368,West
5,9,North,South,East,West,1,1,3,1,23,3,24,15,367,South
5,8,North,South,East,West,1,1,3,1,23,4,24,16,366,South
5,7,North,South,East,West,1,1,3,1,23,4,24,15,365,South
5,6,North,South,East,West,1,1,3,1,23,3,24,15,364,South
5,5,North,South,None,West,1,1,3,1,23,4,24,16,363,South
5,4,North,South,None,West,1,1,3,1,23,5,23,16,362,South
5,3,North,None,East,West,1,1,3,1,23,5,24,16,361,South
6,3,None,None,East,West,1,1,3,1,23,6,24,16,360,East
7,3,None,None,East,West,1,1,3,1,23,7,24,16,359,East
8,3,North,None,East,West,1,1,3,1,23,6,24,16,358,East
8,4,North,South,East,None,1,1,3,1,23,7,23,16,357,North
9,4,North,South,East,West,1,1,3,1,23,6,24,16,356,East
9,5,North,South,East,West,1,1,3,1,23,7,23,16,355,North
9,6,North,South,East,West,1,1,3,1,23,7,24,16,354,North
9,7,North,South,East,West,1,1,3,1,24,7,24,16,353,North
10,7,North,South,East,West,1,1,3,1,24,6,24,16,352,East
10,6,North,South,East,West,1,1,3,1,25,6,23,16,351,South
11,6,North,South,None,West,1,1,3,1,25,7,23,15,350,East
11,7,North,South,None,West,1,1,3,1,25,7,22,15,349,North
11,8,North,South,None,West,1,1,3,1,25,8,23,15,348,North
11,9,North,South,None,West,1,1,3,1,25,7,23,16,347,North
11,10,North,South,None,West,1,1,3,1,25,8,22,16,346,North
11,11,North,South,None,West,1,1,3,1,25,7,22,16,345,North
11,12,None,South,East,West,1,1,3,1,25,8,22,15,344,North
12,12,None,None,East,West,1,1,3,1,24,8,22,15,343,East
13,12,None,South,East,West,1,1,3,1,25,8,22,14,342,East
14,12,North,South,East,West,1,1,3,1,24,8,23,14,341,East
14,13,North,South,None,None,1,1,3,1,24,9,24,14,340,North
14,14,North,South,East,West,1,1,3,1,24,10,24,14,339,North
15,14,North,None,East,West,1,1,3,1,25,10,25,14,338,East
16,14,North,None,East,West,1,1,3,1,24,10,25,14,337,East
17,14,North,South,East,West,1,1,3,1,23,10,24,14,336,East
18,14,None,South,East,West,1,1,3,1,22,10,23,14,335,East
19,14,None,South,East,West,1,1,3,1,22,10,22,14,334,East
20,14,North,South,None,West,1,1,3,1,22,11,22,13,333,East
20,13,North,South,None,West,1,1,3,1,22,11,22,13,332,South
20,12,North,South,None,West,1,1,3,1,22,10,22,13,331,South
20,11,North,South,None,West,1,1,3,1,21,10,23,13,330,South
20,10,North,None,East,West,1,1,3,1,21,10,23,14,329,South
21,10,None,None,East,West,1,1,3,1,5,1,24,14,528,East
22,10,North,None,East,West,1,1,3,1,5,1,23,14,527,East
14,3,None,None,East,West,10,15,13,15,14,15,17,15,0,Stop
15,3,North,None,East,West,10,15,13,15,14,15,17,15,-1,East
15,4,North,South,None,None,10,15,13,15,14,15,17,15,-2,North
15,5,None,South,East,None,10,15,13,15,14,15,17,15,-3,North
16,5,None,None,East,West,10,15,13,15,14,15,17,15,-4,East
17,5,None,None,East,West,10,15,13,15,14,15,17,15,-5,East
18,5,North,None,None,West,10,15,13,15,14,15,17,15,-6,East
18,6,North,South,None,None,10,15,13,15,14,15,17,15,-7,North
18,7,North,South,None,None,10,15,13,15,14,15,17,15,-8,North
18,8,None,South,East,West,10,15,13,15,14,15,17,15,-9,North
17,8,None,None,East,West,10,15,13,15,14,15,17,15,-10,West
16,8,None,None,East,West,10,15,13,15,14,15,17,15,-11,West
15,8,North,None,East,West,10,15,13,15,14,15,17,15,-12,West
15,9,North,South,None,None,10,15,13,15,14,15,17,15,-13,North
15,10,North,South,None,None,10,15,13,15,14,15,17,15,-14,North
15,11,None,South,East,None,10,15,13,15,14,15,17,15,-15,North
16,11,None,None,East,West,10,15,13,15,14,15,17,15,-16,East
17,11,None,None,East,West,10,15,13,15,14,15,17,15,-17,East
18,11,None,None,East,West,10,15,13,15,14,15,17,15,-18,East
19,11,North,None,East,West,10,15,13,15,14,15,17,15,-19,East
19,12,North,South,None,None,10,15,13,15,14,15,17,15,-20,North
19,13,North,South,None,West,10,15,13,15,14,15,17,15,-21,North
18,13,None,None,East,West,10,15,13,15,14,15,17,15,-22,West
17,13,None,None,East,West,10,15,13,15,14,15,17,15,-23,West
16,13,None,None,East,West,10,15,13,15,14,15,17,15,-24,West
15,13,None,None,East,West,10,15,13,15,14,15,17,15,-25,West
14,13,None,None,East,West,10,15,13,15,14,15,17,15,-26,West
13,13,None,None,East,West,10,15,13,15,14,15,17,15,-27,West
12,13,None,None,East,West,10,15,13,15,14,15,17,15,-28,West
11,13,None,None,East,West,10,15,13,15,14,15,17,15,-29,West
10,13,None,None,East,West,10,15,13,15,14,15,17,15,-30,West
9,13,None,None,East,West,10,15,13,15,14,15,17,15,-31,West
8,13,North,South,East,None,10,15,13,15,14,15,17,15,-32,West
8,14,North,South,None,None,10,15,13,15,14,15,17,15,-33,North
8,15,North,South,None,West,10,15,13,15,14,15,17,15,-34,North
8,16,North,South,None,None,10,15,13,15,14,15,17,15,-35,North
8,17,None,South,East,None,10,15,13,15,14,15,17,15,-36,North
9,17,None,None,East,West,10,15,13,15,14,15,17,15,-37,East
10,17,None,None,East,West,10,15,13,15,14,15,17,15,-38,East
11,17,None,None,East,West,10,15,13,15,14,15,17,15,-39,East
12,17,North,None,East,West,10,15,13,15,14,15,17,15,-40,East
13,17,None,South,East,West,10,15,13,15,14,15,17,15,-41,East
13,16,North,South,East,None,10,15,13,15,14,15,17,15,-42,South
13,15,North,None,East,West,10,15,3,1,14,15,17,15,157,South
14,15,North,None,East,West,10,15,3,1,5,1,17,15,356,East
15,15,None,None,East,West,10,15,3,1,5,1,17,15,355,East
16,15,None,None,East,West,10,15,3,1,5,1,17,15,354,East
17,15,None,None,None,West,10,15,3,1,5,1,7,1,553,East
16,15,None,None,East,West,10,15,3,1,5,1,7,1,552,West
15,15,None,None,East,West,10,15,3,1,5,1,7,1,551,West
14,15,North,None,East,West,10,15,3,1,5,1,7,1,550,West
13,15,North,None,East,West,10,15,3,1,5,1,7,1,549,West
12,15,None,None,East,West,10,15,3,1,5,1,7,1,548,West
14,3,None,None,East,West,10,15,13,15,14,15,17,15,0,Stop
15,3,North,None,East,West,10,15,13,15,15,15,17,15,-1,East
15,4,North,South,None,None,11,15,13,16,15,15,16,15,-2,North
15,5,None,South,East,None,10,15,13,17,15,15,17,15,-3,North
16,5,None,None,East,West,10,15,12,17,14,15,17,15,-4,East
17,5,None,None,East,West,10,15,12,18,14,16,17,15,-5,East
18,5,North,None,None,West,10,15,12,18,13,16,16,15,-6,East
18,6,North,South,None,None,10,15,12,19,14,16,17,15,-7,North
18,7,North,South,None,None,10,15,12,19,14,17,16,15,-8,North
18,8,None,South,East,West,10,15,12,19,14,16,16,15,-9,North
17,8,None,None,East,West,11,15,12,19,14,17,17,15,-10,West
16,8,None,None,East,West,12,15,12,20,14,16,17,15,-11,West
15,8,North,None,East,West,13,15,11,20,14,15,16,15,-12,West
15,9,North,South,None,None,13,15,10,20,14,16,15,15,-13,North
15,10,North,South,None,None,12,15,10,20,14,16,14,15,-14,North
15,11,None,South,East,None,11,15,10,20,14,16,14,16,-15,North
16,11,None,None,East,West,10,15,9,20,13,16,13,16,-16,East
17,11,None,None,East,West,10,15,9,21,13,17,13,16,-17,East
18,11,None,None,East,West,11,15,9,21,13,16,14,16,-18,East
19,11,North,None,East,West,11,15,9,21,13,16,13,16,-19,East
19,12,North,South,None,None,12,15,9,20,13,17,13,17,-20,North
19,13,North,South,None,West,11,15,9,21,14,17,13,16,-21,North
18,13,None,None,East,West,11,15,9,21,13,17,13,16,-22,West
17,13,None,None,East,West,12,15,9,21,12,17,13,16,-23,West
16,13,None,None,East,West,11,15,9,20,13,17,14,16,-24,West
15,13,None,None,East,West,10,15,9,21,12,17,14,17,-25,West
14,13,None,None,East,West,10,15,9,22,12,18,14,17,-26,West
13,13,None,None,East,West,11,15,9,23,12,17,13,17,-27,West
12,13,None,None,East,West,11,15,9,22,12,17,12,17,-28,West
11,13,None,None,East,West,11,15,9,23,12,17,12,17,-29,West
10,13,None,None,East,West,12,15,10,23,12,18,12,17,-30,West
9,13,None,None,East,West,13,15,11,23,12,17,12,18,-31,West
8,13,North,South,East,None,13,16,11,23,13,17,12,18,-32,West
8,14,North,South,None,None,13,16,10,23,13,17,12,17,-33,North
8,15,North,South,None,West,13,16,10,23,14,17,12,18,-34,North
8,16,North,South,None,None,14,16,9,23,14,16,12,17,-35,North
8,17,None,South,East,None,14,17,10,23,14,17,12,18,-36,North
9,17,None,None,East,West,14,17,11,23,14,17,12,17,-37,East
10,17,None,None,East,West,14,16,11,23,14,16,12,18,-38,East
11,17,None,None,East,West,14,15,10,23,14,17,12,19,-39,East
12,17,North,None,East,West,14,16,10,23,13,17,12,20,-40,East
13,17,None,South,East,West,14,17,9,23,5,1,11,20,159,East
14,17,None,South,East,West,1,1,9,23,5,1,11,20,358,East
15,17,North,None,East,West,1,1,9,23,5,1,12,20,357,East
15,18,North,South,None,None,1,1,8,23,5,1,12,19,356,North
15,19,North,South,None,None,1,1,7,23,5,1,12,19,355,North
15,20,None,South,East,None,1,1,8,23,5,1,12,18,354,North
16,20,None,None,East,West,1,1,9,23,5,1,12,19,353,East
17,20,None,None,East,West,1,1,9,22,5,1,12,18,352,East
18,20,North,None,None,West,1,1,9,22,5,1,12,18,351,East
18,21,North,South,None,None,1,1,9,21,5,1,12,18,350,North
18,22,North,South,None,None,1,1,9,21,5,1,12,18,349,North
18,23,None,South,East,West,1,1,9,20,5,1,12,19,348,North
17,23,None,None,East,West,1,1,10,20,5,1,12,18,347,West
16,23,None,None,East,West,1,1,10,20,5,1,12,17,346,West
15,23,North,None,East,West,1,1,10,20,5,1,13,17,345,West
14,23,None,None,East,West,1,1,11,20,5,1,12,17,344,West
13,23,None,None,East,West,1,1,12,20,5,1,12,17,343,West
12,23,North,None,East,West,1,1,11,20,5,1,12,18,342,West
11,23,None,None,East,West,1,1,11,20,5,1,12,19,341,West
10,23,None,None,East,West,1,1,11,20,5,1,12,19,340,West
9,23,None,South,East,West,1,1,11,20,5,1,12,20,339,West
9,22,North,South,None,None,1,1,10,20,5,1,12,20,338,South
9,21,North,South,None,None,1,1,11,20,5,1,12,19,337,South
9,20,North,None,East,None,1,1,11,20,5,1,12,18,336,South
10,20,None,None,East,West,1,1,11,20,5,1,12,17,335,East
11,20,None,None,East,West,1,1,3,1,5,1,11,17,534,East
12,20,None,South,None,West,1,1,3,1,5,1,12,17,533,East
12,19,North,South,None,None,1,1,3,1,5,1,12,17,532,South
14,3,None,None,East,West,10,15,13,15,14,15,17,15,0,Stop
15,3,North,None,East,West,11,15,14,15,13,15,17,15,-1,East
15,4,North,South,None,None,10,15,13,15,14,15,16,15,-2,North
15,5,None,South,East,None,10,15,13,16,13,15,15,15,-3,North
16,5,None,None,East,West,10,15,13,15,13,16,15,15,-4,East
17,5,None,None,East,West,11,15,13,16,13,16,14,15,-5,East
18,5,North,None,None,West,12,15,13,17,13,17,14,16,-6,East
18,6,North,South,None,None,11,15,13,16,14,17,14,15,-7,North
18,7,North,South,None,None,11,15,13,16,14,17,14,15,-8,North
18,8,None,South,East,West,12,15,13,15,15,17,14,16,-9,North
17,8,None,None,East,West,11,15,12,15,15,18,13,16,-10,West
16,8,None,None,East,West,10,15,12,15,15,18,13,16,-11,West
15,8,North,None,East,West,11,15,13,15,15,19,14,16,-12,West
15,9,North,South,None,None,10,15,14,15,15,18,14,16,-13,North
15,10,North,South,None,None,10,15,15,15,15,18,14,15,-14,North
15,11,None,South,East,None,11,15,16,15,15,18,15,15,-15,North
16,11,None,None,East,West,12,15,16,15,15,19,14,15,-16,East
17,11,None,None,East,West,13,15,15,15,15,20,13,15,-17,East
18,11,None,None,East,West,14,15,15,15,15,19,13,16,-18,East
19,11,North,None,East,West,15,15,16,15,15,20,13,17,-19,East
19,12,North,South,None,None,14,15,17,15,15,20,14,17,-20,North
19,13,North,South,None,West,14,15,16,15,15,19,15,17,-21,North
18,13,None,None,East,West,13,15,17,15,15,20,14,17,-22,West
17,13,None,None,East,West,14,15,16,15,15,19,13,17,-23,West
16,13,None,None,East,West,14,15,15,15,15,18,13,17,-24,West
15,13,None,None,East,West,15,15,15,15,15,19,13,16,-25,West
14,13,None,None,East,West,14,15,14,15,15,20,14,16,-26,West
13,13,None,None,East,West,14,15,15,15,16,20,14,17,-27,West
12,13,None,None,East,West,14,16,14,15,16,20,14,17,-28,West
11,13,None,None,East,West,14,17,13,15,17,20,15,17,-29,West
10,13,None,None,East,West,13,17,12,15,16,20,14,17,-30,West
9,13,None,None,East,West,13,16,11,15,15,20,14,16,-31,West
8,13,North,South,East,None,13,15,11,15,15,19,14,17,-32,West
8,14,North,South,None,None,13,15,12,15,15,20,15,17,-33,North
8,15,North,South,None,West,14,15,11,15,15,20,16,17,-34,North
8,16,North,South,None,None,14,16,12,15,16,20,16,17,-35,North
8,17,None,South,East,None,14,15,11,15,15,20,17,17,-36,North
9,17,None,None,East,West,13,15,12,15,15,20,16,17,-37,East
10,17,None,None,East,West,14,15,11,15,15,19,15,17,-38,East
11,17,None,None,East,West,14,15,12,15,15,18,15,17,-39,East
12,17,North,None,East,West,14,16,13,15,15,17,15,18,-40,East
13,17,None,South,East,West,14,17,12,15,16,17,15,18,-41,East
14,17,None,South,East,West,1,1,13,15,15,17,15,17,358,East
15,17,North,None,East,West,1,1,13,15,5,1,7,1,557,East
16,17,None,None,East,West,1,1,12,15,5,1,7,1,556,East
17,17,None,None,East,West,1,1,13,15,5,1,7,1,555,East
18,17,None,None,East,West,1,1,14,15,5,1,7,1,554,East
19,17,None,South,None,West,1,1,15,15,5,1,7,1,553,East
19,16,North,South,None,None,1,1,16,15,5,1,7,1,552,South
19,15,North,South,East,None,1,1,16,15,5,1,7,1,551,South
19,14,North,South,None,None,1,1,15,15,5,1,7,1,550,South
19,13,North,South,None,West,1,1,15,15,5,1,7,1,549,South
18,13,None,None,East,West,1,1,14,15,5,1,7,1,548,West
17,13,None,None,East,West,1,1,14,16,5,1,7,1,547,West
16,13,None,None,East,West,1,1,14,17,5,1,7,1,546,West
15,13,None,None,East,West,1,1,13,17,5,1,7,1,545,West
14,13,None,None,East,West,1,1,12,17,5,1,7,1,544,West
13,13,None,None,East,West,1,1,11,17,5,1,7,1,543,West
12,13,None,None,East,West,1,1,12,17,5,1,7,1,542,West
11,13,None,None,East,West,1,1,11,17,5,1,7,1,541,West
10,13,None,None,East,West,1,1,11,17,5,1,7,1,540,West
9,13,None,None,East,West,1,1,10,17,5,1,7,1,539,West
8,13,North,South,East,None,1,1,9,17,5,1,7,1,538,West
8,14,North,South,None,None,1,1,10,17,5,1,7,1,537,North
8,15,North,South,None,West,1,1,10,17,5,1,7,1,536,North
8,16,North,South,None,None,1,1,9,17,5,1,7,1,535,North
14,3,None,None,East,West,10,15,13,15,14,15,17,15,0,Stop
15,3,North,None,East,West,10,15,12,15,14,16,17,15,-1,East
15,4,North,South,None,None,11,15,13,15,14,16,17,15,-2,North
15,5,None,South,East,None,10,15,13,16,14,16,16,15,-3,North
16,5,None,None,East,West,10,15,13,15,13,16,17,15,-4,East
17,5,None,None,East,West,11,15,12,15,13,16,17,15,-5,East
18,5,North,None,None,West,10,15,12,15,13,15,16,15,-6,East
18,6,North,South,None,None,11,15,13,15,13,15,16,15,-7,North
18,7,North,South,None,None,11,15,13,15,13,16,15,15,-8,North
18,8,None,South,East,West,11,15,14,15,13,16,15,15,-9,North
17,8,None,None,East,West,11,15,14,16,13,16,15,15,-10,West
16,8,None,None,East,West,11,15,13,16,14,16,15,15,-11,West
15,8,North,None,East,West,11,15,13,15,14,17,15,15,-12,West
15,9,North,South,None,None,10,15,13,15,13,17,14,15,-13,North
15,10,North,South,None,None,11,15,14,15,13,16,15,15,-14,North
15,11,None,South,East,None,11,15,14,16,14,16,15,15,-15,North
16,11,None,None,East,West,11,15,14,16,14,17,16,15,-16,East
17,11,None,None,East,West,12,15,14,16,14,16,15,15,-17,East
18,11,None,None,East,West,11,15,14,16,14,16,15,15,-18,East
19,11,North,None,East,West,10,15,13,16,14,16,14,15,-19,East
19,12,North,South,None,None,11,15,14,16,14,16,15,15,-20,North
19,13,North,South,None,West,12,15,13,16,14,15,16,15,-21,North
18,13,None,None,East,West,11,15,14,16,13,15,15,15,-22,West
17,13,None,None,East,West,11,15,14,15,12,15,16,15,-23,West
16,13,None,None,East,West,10,15,13,15,11,15,16,15,-24,West
15,13,None,None,East,West,11,15,13,15,10,15,17,15,-25,West
14,13,None,None,East,West,12,15,12,15,10,15,16,15,-26,West
13,13,None,None,East,West,13,15,13,15,11,15,17,15,-27,West
12,13,None,None,East,West,13,15,12,15,10,15,17,15,-28,West
11,13,None,None,East,West,12,15,12,15,10,15,16,15,-29,West
10,13,None,None,East,West,12,15,12,15,10,15,15,15,-30,West
9,13,None,None,East,West,11,15,12,15,10,15,15,15,-31,West
8,13,North,South,East,None,11,15,12,15,10,15,15,15,-32,West
8,14,North,South,None,None,12,15,12,15,11,15,14,15,-33,North
8,15,North,South,None,West,12,15,13,15,11,15,13,15,-34,North
8,16,North,South,None,None,12,15,12,15,11,15,12,15,-35,North
8,17,None,South,East,None,13,15,13,15,10,15,12,15,-36,North
9,17,None,None,East,West,12,15,12,15,11,15,11,15,-37,East
10,17,None,None,East,West,12,15,12,15,11,15,10,15,-38,East
11,17,None,None,East,West,12,15,12,15,12,15,11,15,-39,East
12,17,North,None,East,West,12,15,12,15,12,15,10,15,-40,East
13,17,None,South,East,West,12,15,11,15,12,15,11,15,-41,East
13,16,North,South,East,None,12,15,11,15,11,15,10,15,-42,South
13,15,North,None,East,West,12,15,11,15,10,15,10,15,-43,South
12,15,None,None,East,West,1,1,10,15,11,15,11,15,356,West
14,3,None,None,East,West,10,15,13,15,14,15,17,15,0,Stop
15,3,North,None,East,West,11,15,12,15,13,15,17,15,-1,East
15,4,North,South,None,None,10,15,13,15,13,15,17,15,-2,North
15,5,None,South,East,None,11,15,13,16,13,15,16,15,-3,North
16,5,None,None,East,West,10,15,13,15,12,15,17,15,-4,East
17,5,None,None,East,West,11,15,13,15,11,15,16,15,-5,East
18,5,North,None,None,West,11,15,14,15,10,15,17,15,-6,East
18,6,North,South,None,None,12,15,14,16,10,15,16,15,-7,North
18,7,North,South,None,None,13,15,14,16,11,15,17,15,-8,North
18,8,None,South,East,West,12,15,14,17,12,15,16,15,-9,North
17,8,None,None,East,West,11,15,15,17,12,15,17,15,-10,West
16,8,None,None,East,West,12,15,15,18,11,15,16,15,-11,West
15,8,North,None,East,West,13,15,15,19,11,15,16,15,-12,West
15,9,North,South,None,None,13,15,15,19,12,15,17,15,-13,North
15,10,North,South,None,None,13,15,15,19,12,15,16,15,-14,North
15,11,None,South,East,None,12,15,15,19,12,15,15,15,-15,North
16,11,None,None,East,West,13,15,15,20,13,15,15,15,-16,East
17,11,None,None,East,West,13,15,16,20,13,16,14,15,-17,East
18,11,None,None,East,West,13,16,15,20,14,16,13,15,-18,East
19,11,North,None,East,West,13,17,15,20,14,15,12,15,-19,East
19,12,North,South,None,None,13,17,16,20,14,15,11,15,-20,North
19,13,North,South,None,West,13,16,17,20,15,15,11,15,-21,North
18,13,None,None,East,West,13,16,18,20,15,15,12,15,-22,West
17,13,None,None,East,West,13,17,18,21,14,15,12,15,-23,West
16,13,None,None,East,West,13,16,18,21,14,16,11,15,-24,West
15,13,None,None,East,West,13,17,18,21,14,17,12,15,-25,West
14,13,None,None,East,West,13,17,18,22,13,17,11,15,-26,West
13,13,None,None,East,West,13,16,18,23,13,17,10,15,-27,West
12,13,None,None,East,West,13,15,19,23,12,17,10,15,-28,West
11,13,None,None,East,West,13,15,19,23,12,18,10,15,-29,West
10,13,None,None,East,West,14,15,19,23,12,18,10,15,-30,West
9,13,None,None,East,West,15,15,20,23,12,18,10,15,-31,West
8,13,North,South,East,None,14,15,20,23,12,17,11,15,-32,West
8,14,North,South,None,None,15,15,21,23,13,17,10,15,-33,North
8,15,North,South,None,West,14,15,21,22,13,16,10,15,-34,North
8,16,North,South,None,None,14,15,21,22,13,16,11,15,-35,North
8,17,None,South,East,None,15,15,21,23,13,17,10,15,-36,North
9,17,None,None,East,West,14,15,21,23,13,17,11,15,-37,East
10,17,None,None,East,West,15,15,21,24,13,17,12,15,-38,East
11,17,None,None,East,West,15,15,21,25,12,17,11,15,-39,East
12,17,North,None,East,West,16,15,21,24,5,1,11,15,160,East
13,17,None,South,East,West,17,15,21,25,5,1,10,15,159,East
13,16,North,South,East,None,17,15,21,24,5,1,10,15,158,South
