@relation 'pacmanInformation-weka.filters.unsupervised.attribute.Remove-R24-weka.filters.unsupervised.attribute.Remove-R7-8,17-22'

@attribute PacPosX numeric
@attribute PacPosY numeric
@attribute ActN {North,None}
@attribute ActSo {South,None}
@attribute ActE {East,None}
@attribute ActW {West,None}
@attribute G1PosX numeric
@attribute G1PosY numeric
@attribute G2PosX numeric
@attribute G2PosY numeric
@attribute G3PosX numeric
@attribute G3PosY numeric
@attribute G4PosX numeric
@attribute G4PosY numeric
@attribute Score numeric
@attribute PacDir {North,South,East,West,Stop,None}

@data
8,11,North,South,East,West,1,1,10,11,5,1,7,1,563,North
9,11,North,South,East,West,1,1,10,10,5,1,7,1,562,East
9,10,North,South,East,West,1,1,11,10,5,1,7,1,561,South
9,9,North,South,East,West,1,1,10,10,5,1,7,1,560,South
10,9,North,South,East,West,1,1,9,10,5,1,7,1,559,East
11,9,North,South,East,West,1,1,9,9,5,1,7,1,558,East
11,10,North,South,East,West,1,1,9,10,5,1,7,1,557,North
10,10,North,South,East,West,1,1,9,10,5,1,7,1,556,West
10,9,North,South,East,West,1,1,10,10,5,1,7,1,555,South
10,8,North,South,East,West,1,1,9,10,5,1,7,1,554,South
10,9,North,South,East,West,1,1,9,11,5,1,7,1,553,North
10,10,North,South,East,West,1,1,8,11,5,1,7,1,552,North
9,10,North,South,East,West,1,1,8,12,5,1,7,1,551,West
8,10,North,South,East,West,1,1,9,12,5,1,7,1,550,West
8,11,North,South,East,West,1,1,9,13,5,1,7,1,549,North
8,12,North,South,East,West,1,1,9,14,5,1,7,1,548,North
9,12,North,South,East,West,1,1,9,14,5,1,7,1,547,East
10,12,North,South,East,West,1,1,10,14,5,1,7,1,546,East
10,13,North,South,East,West,1,1,10,14,5,1,7,1,545,North
12,10,North,South,East,West,5,6,5,12,13,6,13,12,0,Stop
12,11,North,South,East,West,5,7,5,12,13,7,13,12,-1,North
12,12,North,South,East,West,5,6,5,12,14,7,13,11,-2,North
12,13,North,South,East,West,4,6,5,11,14,6,13,11,-3,North
12,12,North,South,East,West,5,6,6,11,14,5,13,11,-4,South
12,11,North,South,East,West,5,7,6,10,14,4,13,11,-5,South
11,11,North,South,East,West,5,7,6,10,14,3,13,10,-6,West
10,11,North,South,East,West,6,7,6,10,14,4,14,10,-7,West
9,11,North,South,East,West,7,7,6,9,14,5,13,10,-8,West
8,11,North,South,East,West,7,8,6,8,14,4,13,11,-9,West
7,11,North,South,East,West,7,9,7,8,14,3,14,11,-10,West
6,11,North,South,East,West,6,9,6,8,15,3,15,11,-11,West
6,10,North,South,East,None,7,9,7,8,14,3,15,12,-12,South
6,9,North,South,East,West,7,10,7,9,13,3,15,13,-13,South
6,8,North,South,East,West,7,9,7,10,14,3,15,14,-14,South
7,8,North,South,East,West,1,1,8,10,15,3,15,14,185,East
7,9,North,South,East,West,1,1,8,11,14,3,15,13,184,North
7,10,North,South,East,West,1,1,8,11,13,3,15,12,183,North
8,10,North,South,East,West,1,1,8,12,14,3,14,12,182,East
9,10,North,South,East,West,1,1,8,11,14,3,14,12,181,East
9,11,North,South,East,West,1,1,8,12,14,4,15,12,180,North
9,12,North,South,East,West,1,1,8,13,13,4,15,13,179,North
8,12,North,South,East,West,1,1,8,13,14,4,16,13,178,West
9,12,North,South,East,West,1,1,7,13,13,4,16,14,177,East
10,12,North,South,East,West,1,1,7,13,13,5,16,13,176,East
9,12,North,South,East,West,1,1,7,14,14,5,16,12,175,West
8,12,North,South,East,West,1,1,6,14,14,4,15,12,174,West
7,12,North,South,East,West,1,1,6,13,15,4,15,12,173,West
7,13,North,South,East,West,1,1,6,12,15,5,16,12,172,North
6,13,North,South,East,West,1,1,6,12,15,6,16,11,171,West
5,13,North,South,East,West,1,1,6,13,15,5,16,12,170,West
5,12,North,South,East,West,1,1,6,14,16,5,17,12,169,South
6,12,North,South,East,West,1,1,6,13,16,4,16,12,168,East
6,13,North,South,East,West,1,1,3,1,15,4,16,12,367,North
6,14,None,South,East,West,1,1,3,1,16,4,16,12,366,North
7,14,None,South,East,West,1,1,3,1,16,5,15,12,365,East
8,14,None,South,East,West,1,1,3,1,15,5,15,12,364,East
9,14,None,South,East,West,1,1,3,1,15,4,16,12,363,East
10,14,None,South,East,West,1,1,3,1,14,4,17,12,362,East
11,14,None,South,East,West,1,1,3,1,15,4,17,13,361,East
12,14,None,South,East,West,1,1,3,1,16,4,17,13,360,East
13,14,None,South,East,West,1,1,3,1,17,4,17,14,359,East
14,14,None,South,East,West,1,1,3,1,17,5,18,14,358,East
15,14,None,South,East,West,1,1,3,1,18,5,17,14,357,East
16,14,None,South,East,West,1,1,3,1,18,6,17,13,356,East
17,14,None,South,East,West,1,1,3,1,18,5,16,13,355,East
17,13,North,South,East,West,1,1,3,1,18,5,16,14,354,South
17,12,North,South,East,West,1,1,3,1,18,4,16,14,353,South
16,12,North,South,East,West,1,1,3,1,18,5,16,14,352,West
16,13,North,South,East,West,1,1,3,1,18,5,7,1,551,North
15,13,North,South,East,West,1,1,3,1,18,5,7,1,550,West
15,12,North,South,East,West,1,1,3,1,17,5,7,1,549,South
15,11,North,South,East,West,1,1,3,1,17,6,7,1,548,South
15,10,North,South,East,West,1,1,3,1,17,6,7,1,547,South
15,9,North,South,East,West,1,1,3,1,17,6,7,1,546,South
14,1,None,None,East,West,10,13,13,13,14,13,17,13,0,Stop
14,1,None,None,East,West,10,13,13,13,14,13,17,13,-1,Stop
14,1,None,None,East,West,10,13,13,13,14,13,17,13,-2,Stop
14,1,None,None,East,West,10,13,13,13,14,13,17,13,-3,Stop
14,1,None,None,East,West,10,13,13,13,14,13,17,13,-4,Stop
15,1,North,None,East,West,10,13,13,13,14,13,17,13,95,East
15,2,North,South,None,None,10,13,13,13,14,13,17,13,194,North
15,3,None,South,East,None,10,13,13,13,14,13,17,13,293,North
16,3,None,None,East,West,10,13,13,13,14,13,17,13,392,East
17,3,None,None,East,West,10,13,13,13,14,13,17,13,491,East
18,3,North,None,None,West,10,13,13,13,14,13,17,13,590,East
18,4,North,South,None,None,10,13,13,13,14,13,17,13,689,North
18,5,North,South,None,None,10,13,13,13,14,13,17,13,788,North
18,6,None,South,East,West,10,13,13,13,14,13,17,13,887,North
19,6,None,None,East,West,10,13,13,13,14,13,17,13,986,East
20,6,None,None,East,West,10,13,13,13,14,13,17,13,1085,East
21,6,North,South,None,West,10,13,13,13,14,13,17,13,1184,East
21,7,North,South,None,None,10,13,13,13,14,13,17,13,1283,North
21,8,North,South,None,None,10,13,13,13,14,13,17,13,1382,North
21,9,North,South,East,West,10,13,13,13,14,13,17,13,1481,North
21,10,North,South,None,None,10,13,13,13,14,13,17,13,1580,North
21,11,North,South,None,None,10,13,13,13,14,13,17,13,1679,North
21,12,North,South,None,None,10,13,13,13,14,13,17,13,1778,North
21,13,North,South,East,West,10,13,13,13,14,13,17,13,1877,North
20,13,None,None,East,West,10,13,13,13,14,13,17,13,1876,West
19,13,North,South,East,None,10,13,13,13,14,13,17,13,1875,West
19,14,North,South,None,None,10,13,13,13,14,13,17,13,1874,North
19,15,None,South,None,West,10,13,13,13,14,13,17,13,1873,North
18,15,None,None,East,West,10,13,13,13,14,13,17,13,1872,West
17,15,None,None,East,West,10,13,13,13,14,13,17,13,1871,West
16,15,None,None,East,West,10,13,13,13,14,13,17,13,1870,West
15,15,North,None,East,West,10,13,13,13,14,13,17,13,1869,West
14,15,None,South,East,West,10,13,13,13,14,13,17,13,1868,West
14,14,North,South,None,West,10,13,13,13,14,13,17,13,1867,South
14,13,North,None,East,West,10,13,13,13,5,1,17,13,2066,South
15,13,None,None,East,West,10,13,13,13,5,1,17,13,2065,East
16,13,None,None,East,West,10,13,13,13,5,1,17,13,2064,East
17,13,None,None,None,West,10,13,13,13,5,1,7,1,2263,East
16,13,None,None,East,West,10,13,13,13,5,1,7,1,2262,West
15,13,None,None,East,West,10,13,13,13,5,1,7,1,2261,West
14,13,North,None,East,West,10,13,13,13,5,1,7,1,2260,West
13,13,North,None,East,West,10,13,3,1,5,1,7,1,2459,West
12,13,None,None,East,West,10,13,3,1,5,1,7,1,2458,West
11,13,None,None,East,West,10,13,3,1,5,1,7,1,2457,West
14,1,None,None,East,West,10,13,13,13,14,13,17,13,0,Stop
13,1,None,None,East,West,10,13,13,13,14,13,17,13,99,West
12,1,North,None,East,West,10,13,13,13,14,13,17,13,198,West
11,1,None,None,East,West,10,13,13,13,14,13,17,13,297,West
10,1,None,None,East,West,10,13,13,13,14,13,17,13,396,West
11,1,None,None,East,West,10,13,13,13,14,13,17,13,395,East
12,1,North,None,East,West,10,13,13,13,14,13,17,13,394,East
12,2,North,South,None,None,10,13,13,13,14,13,17,13,493,North
12,3,None,South,None,West,10,13,13,13,14,13,17,13,592,North
11,3,None,None,East,West,10,13,13,13,14,13,17,13,691,West
10,3,None,None,East,West,10,13,13,13,14,13,17,13,790,West
9,3,North,None,East,None,10,13,13,13,14,13,17,13,889,West
9,4,North,South,None,None,10,13,13,13,14,13,17,13,988,North
9,5,North,South,None,None,10,13,13,13,14,13,17,13,1087,North
9,6,None,South,East,West,10,13,13,13,14,13,17,13,1186,North
8,6,None,None,East,West,10,13,13,13,14,13,17,13,1285,West
7,6,None,None,East,West,10,13,13,13,14,13,17,13,1384,West
6,6,North,South,East,None,10,13,13,13,14,13,17,13,1483,West
6,7,North,South,None,None,10,13,13,13,14,13,17,13,1582,North
6,8,North,South,None,None,10,13,13,13,14,13,17,13,1681,North
6,9,North,South,East,West,10,13,13,13,14,13,17,13,1780,North
6,10,North,South,None,None,10,13,13,13,14,13,17,13,1879,North
6,11,North,South,None,None,10,13,13,13,14,13,17,13,1978,North
6,12,North,South,None,None,10,13,13,13,14,13,17,13,2077,North
6,13,North,South,East,West,10,13,13,13,14,13,17,13,2176,North
7,13,None,None,East,West,10,13,13,13,14,13,17,13,2175,East
8,13,North,South,None,West,10,13,13,13,14,13,17,13,2174,East
8,14,North,South,None,None,10,13,13,13,14,13,17,13,2173,North
8,15,None,South,East,None,10,13,13,13,14,13,17,13,2172,North
9,15,None,None,East,West,10,13,13,13,14,13,17,13,2171,East
10,15,None,None,East,West,10,13,13,13,14,13,17,13,2170,East
11,15,None,None,East,West,10,13,13,13,14,13,17,13,2169,East
12,15,North,None,East,West,10,13,13,13,14,13,17,13,2168,East
13,15,None,South,East,West,10,13,13,13,14,13,17,13,2167,East
13,14,North,South,East,None,10,13,13,13,14,13,17,13,2166,South
13,13,North,None,East,West,10,13,3,1,14,13,17,13,2365,South
12,13,None,None,East,West,10,13,3,1,14,13,17,13,2364,West
11,13,None,None,East,West,10,13,3,1,14,13,17,13,2363,West
10,13,None,None,East,None,1,1,3,1,14,13,17,13,2562,West
11,13,None,None,East,West,1,1,3,1,14,13,17,13,2561,East
12,13,None,None,East,West,1,1,3,1,14,13,17,13,2560,East
13,13,North,None,East,West,1,1,3,1,14,13,17,13,2559,East
14,13,North,None,East,West,1,1,3,1,5,1,17,13,2758,East
15,13,None,None,East,West,1,1,3,1,5,1,17,13,2757,East
14,1,None,None,East,West,10,13,13,13,14,13,17,13,0,Stop
14,1,None,None,East,West,10,13,12,13,13,13,17,13,-1,Stop
14,1,None,None,East,West,10,13,12,13,13,14,16,13,-2,Stop
14,1,None,None,East,West,11,13,12,13,14,14,17,13,-3,Stop
15,1,North,None,East,West,11,13,11,13,13,14,17,13,96,East
15,2,North,South,None,None,12,13,10,13,13,14,17,13,195,North
15,3,None,South,East,None,12,13,10,13,13,15,17,13,294,North
16,3,None,None,East,West,11,13,11,13,14,15,17,13,393,East
17,3,None,None,East,West,10,13,10,13,13,15,16,13,492,East
18,3,North,None,None,West,11,13,10,13,13,15,17,13,591,East
18,4,North,South,None,None,12,13,11,13,13,14,17,13,690,North
18,5,North,South,None,None,13,13,11,13,13,14,16,13,789,North
18,6,None,South,East,West,13,13,11,13,13,13,17,13,888,North
19,6,None,None,East,West,13,14,12,13,12,13,16,13,987,East
20,6,None,None,East,West,13,13,11,13,13,13,17,13,1086,East
21,6,North,South,None,West,13,14,11,13,14,13,17,13,1185,East
21,7,North,South,None,None,14,14,10,13,14,13,16,13,1284,North
21,8,North,South,None,None,14,13,10,13,13,13,16,13,1383,North
21,9,North,South,East,West,13,13,10,13,14,13,16,13,1482,North
21,10,North,South,None,None,12,13,11,13,14,13,16,13,1581,North
21,11,North,South,None,None,12,13,11,13,14,14,15,13,1680,North
21,12,North,South,None,None,12,13,11,13,14,13,14,13,1779,North
21,13,North,South,East,West,12,13,10,13,14,13,13,13,1878,North
20,13,None,None,East,West,11,13,11,13,15,13,13,14,1877,West
19,13,North,South,East,None,12,13,11,13,14,13,14,14,1876,West
19,14,North,South,None,None,11,13,12,13,15,13,14,14,1875,North
19,15,None,South,None,West,12,13,11,13,16,13,14,14,1874,North
18,15,None,None,East,West,13,13,11,13,15,13,14,13,1873,West
17,15,None,None,East,West,14,13,12,13,15,13,15,13,1872,West
16,15,None,None,East,West,15,13,13,13,16,13,16,13,1871,West
15,15,North,None,East,West,16,13,13,13,16,13,15,13,1870,West
14,15,None,South,East,West,16,13,14,13,16,13,15,13,1869,West
14,14,North,South,None,West,15,13,3,1,17,13,16,13,2068,South
14,13,North,None,East,West,1,1,2,1,16,13,16,13,2267,South
15,13,None,None,East,West,2,1,1,1,5,1,17,13,2466,East
14,1,None,None,East,West,10,13,13,13,14,13,17,13,0,Stop
15,1,North,None,East,West,10,13,14,13,14,13,17,13,99,East
16,1,None,None,East,West,11,13,15,13,13,13,16,13,198,East
17,1,None,None,East,West,11,13,14,13,13,13,16,13,297,East
18,1,None,None,East,West,11,13,14,13,13,14,16,13,396,East
19,1,None,None,East,West,12,13,14,14,13,13,16,13,495,East
20,1,None,None,East,West,13,13,14,14,12,13,16,13,594,East
21,1,None,None,East,West,14,13,13,14,13,13,15,13,693,East
22,1,None,None,East,West,13,13,13,13,13,14,14,13,792,East
23,1,None,None,East,West,12,13,13,13,13,13,14,14,891,East
24,1,None,None,East,West,13,13,14,13,12,13,13,14,990,East
25,1,None,None,East,West,14,13,13,13,13,13,13,13,1089,East
26,1,North,None,None,West,15,13,12,13,12,13,12,13,1188,East
26,2,North,South,None,None,16,13,12,13,12,13,12,13,1287,North
26,3,None,South,None,West,15,13,12,13,12,13,13,13,1386,North
25,3,None,None,East,West,16,13,13,13,12,13,12,13,1485,West
24,3,North,None,East,West,17,13,14,13,11,13,12,13,1584,West
23,3,None,None,East,West,16,13,15,13,11,13,11,13,1683,West
22,3,None,None,East,West,16,13,16,13,12,13,12,13,1782,West
21,3,North,None,East,None,17,13,15,13,11,13,12,13,1881,West
21,4,North,South,None,None,16,13,16,13,12,13,12,13,1980,North
21,5,North,South,None,None,16,13,16,13,13,13,11,13,2079,North
21,6,North,South,None,West,16,13,16,13,14,13,11,13,2178,North
21,7,North,South,None,None,17,13,16,13,13,13,12,13,2277,North
21,8,North,South,None,None,16,13,16,13,13,14,13,13,2376,North
21,9,North,South,East,West,15,13,15,13,13,13,13,13,2475,North
21,10,North,South,None,None,14,13,15,13,12,13,13,13,2574,North
21,11,North,South,None,None,14,14,14,13,11,13,13,13,2673,North
21,12,North,South,None,None,14,14,14,14,10,13,13,14,2772,North
21,13,North,South,East,West,14,15,14,13,10,13,13,15,2871,North
20,13,None,None,East,West,13,15,13,13,10,13,12,15,2870,West
19,13,North,South,East,None,13,15,13,13,11,13,12,15,2869,West
19,14,North,South,None,None,14,15,14,13,12,13,12,15,2868,North
19,15,None,South,None,West,15,15,13,13,12,13,11,15,2867,North
18,15,None,None,East,West,14,15,14,13,11,13,10,15,2866,West
17,15,None,None,East,West,14,15,13,13,12,13,10,15,2865,West
16,15,None,None,East,West,14,14,13,13,12,13,11,15,2864,West
15,15,North,None,East,West,13,14,13,13,13,13,11,15,2863,West
14,15,None,South,East,West,13,13,13,14,13,13,12,15,2862,West
13,15,None,South,East,West,13,14,13,14,14,13,7,1,3061,West
13,14,North,South,East,None,1,1,2,1,15,13,6,1,3460,South
14,14,North,South,None,West,2,1,1,1,16,13,6,1,3459,East
