@relation 'pacmanInformation-weka.filters.unsupervised.attribute.Remove-R24-weka.filters.unsupervised.attribute.Remove-R7-8,17-22'

@attribute PacPosX numeric
@attribute PacPosY numeric
@attribute ActN {North,None}
@attribute ActSo {South,None}
@attribute ActE {East,None}
@attribute ActW {West,None}
@attribute G1PosX numeric
@attribute G1PosY numeric
@attribute G2PosX numeric
@attribute G2PosY numeric
@attribute G3PosX numeric
@attribute G3PosY numeric
@attribute G4PosX numeric
@attribute G4PosY numeric
@attribute Score numeric
@attribute PacDir {North,South,East,West,Stop,None}

@data
10,3,None,None,East,West,1,2,2,1,6,1,13,3,1380,East
11,3,None,None,East,West,1,2,2,1,6,1,12,3,1379,East
4,3,None,None,East,West,1,2,3,1,4,1,14,2,0,Stop
5,3,None,None,East,West,1,2,4,1,5,1,14,2,-1,East
6,3,None,None,None,West,1,2,3,1,6,1,14,3,-2,East
5,3,None,None,East,West,1,1,2,1,6,1,14,2,-3,West
4,3,None,None,East,West,2,1,3,1,7,1,14,1,-4,West
3,3,None,None,East,West,3,1,3,1,8,1,14,2,-5,West
2,3,None,None,East,West,4,1,4,1,7,1,14,1,-6,West
1,3,None,South,East,None,4,1,4,1,7,1,14,2,-7,West
1,2,North,South,None,None,3,1,3,1,7,1,14,1,-8,South
1,1,North,None,East,None,2,1,3,1,6,1,14,1,91,South
2,1,None,None,East,West,1,1,4,1,5,1,13,1,590,East
3,1,None,None,East,West,1,2,3,1,6,1,12,1,789,East
4,1,None,None,East,West,1,2,3,1,5,1,13,1,988,East
5,1,None,None,East,West,1,1,2,1,5,1,12,1,1387,East
6,1,None,None,East,West,2,1,1,1,5,1,13,1,1586,East
7,1,None,None,East,West,1,1,1,1,4,1,13,1,1585,East
8,1,None,None,East,West,1,1,1,1,4,1,14,1,1584,East
9,1,North,None,East,West,2,1,2,1,4,1,14,2,1583,East
10,1,None,None,None,West,2,1,2,1,4,1,14,1,1582,East
9,1,North,None,East,West,1,1,1,1,4,1,14,2,1581,West
8,1,None,None,East,West,1,2,2,1,4,1,14,1,1580,West
7,1,None,None,East,West,1,1,1,1,5,1,13,1,1579,West
6,1,None,None,East,West,1,1,1,2,5,1,13,1,1778,West
5,1,None,None,East,West,1,2,1,2,5,1,14,1,2177,West
4,1,None,None,East,West,1,2,1,3,5,1,14,1,2176,West
3,1,None,None,East,West,1,1,2,3,4,1,13,1,2175,West
2,1,None,None,East,West,1,1,1,3,3,1,12,1,2374,West
1,1,North,None,East,None,2,1,1,3,2,1,13,1,2573,West
1,2,North,South,None,None,3,1,2,3,1,1,13,1,2572,North
1,3,None,South,East,None,2,1,3,1,1,1,13,1,2771,North
2,3,None,None,East,West,2,1,2,1,1,1,14,1,2770,East
3,3,None,None,East,West,1,1,3,1,1,2,14,2,2769,East
4,3,None,None,East,West,1,1,2,1,1,2,14,2,2768,East
5,3,None,None,East,West,1,1,2,1,1,1,14,3,2767,East
6,3,None,None,None,West,2,1,3,1,1,2,14,2,2766,East
5,3,None,None,East,West,1,1,4,1,1,2,14,2,2765,West
4,3,None,None,East,West,1,2,3,1,1,2,14,1,2764,West
3,3,None,None,East,West,1,2,2,1,1,3,13,1,2763,West
2,3,None,None,East,West,1,3,2,1,1,3,12,1,2762,West
1,3,None,South,East,None,2,1,3,1,4,1,12,1,3161,West
1,2,North,South,None,None,1,1,4,1,4,1,13,1,3160,South
1,1,North,None,East,None,2,1,5,1,4,1,12,1,3359,South
2,1,None,None,East,West,1,1,5,1,4,1,13,1,3558,East
3,1,None,None,East,West,2,1,4,1,5,1,12,1,3557,East
4,1,None,None,East,West,2,1,2,1,6,1,12,1,3756,East
5,1,None,None,East,West,1,1,3,1,6,1,12,1,3755,East
