@relation 'pacmanInformation-weka.filters.unsupervised.attribute.Remove-R7-8,17-22-weka.filters.unsupervised.attribute.Remove-R16'

@attribute PacPosX numeric
@attribute PacPosY numeric
@attribute ActN {North,None}
@attribute ActSo {South,None}
@attribute ActE {East,None}
@attribute ActW {West,None}
@attribute G1PosX numeric
@attribute G1PosY numeric
@attribute G2PosX numeric
@attribute G2PosY numeric
@attribute G3PosX numeric
@attribute G3PosY numeric
@attribute G4PosX numeric
@attribute G4PosY numeric
@attribute Score numeric
@attribute PacDir {North,South,East,West,Stop,None}

@data
13,9,North,South,East,West,5,6,3,1,13,6,7,1,376,South
13,8,North,South,East,West,5,6,3,1,13,6,7,1,375,South
13,7,North,South,East,West,5,6,3,1,13,6,7,1,374,South
13,6,North,South,East,West,5,6,3,1,5,1,7,1,573,South
12,6,North,South,East,West,5,6,3,1,5,1,7,1,572,West
11,6,North,South,East,West,5,6,3,1,5,1,7,1,571,West
10,6,North,South,East,West,5,6,3,1,5,1,7,1,570,West
9,6,North,South,East,West,5,6,3,1,5,1,7,1,569,West
8,6,North,South,East,West,5,6,3,1,5,1,7,1,568,West
7,6,North,South,East,West,5,6,3,1,5,1,7,1,567,West
14,1,None,None,East,West,10,13,13,13,14,13,17,13,0,Stop
14,1,None,None,East,West,10,13,13,13,14,13,17,13,-1,Stop
14,1,None,None,East,West,10,13,13,13,14,13,17,13,-2,Stop
14,1,None,None,East,West,10,13,13,13,14,13,17,13,-3,Stop
15,1,North,None,East,West,10,13,13,13,14,13,17,13,96,East
16,1,None,None,East,West,10,13,13,13,14,13,17,13,195,East
17,1,None,None,East,West,10,13,13,13,14,13,17,13,294,East
18,1,None,None,East,West,10,13,13,13,14,13,17,13,393,East
19,1,None,None,East,West,10,13,13,13,14,13,17,13,492,East
20,1,None,None,East,West,10,13,13,13,14,13,17,13,591,East
21,1,None,None,East,West,10,13,13,13,14,13,17,13,690,East
22,1,None,None,East,West,10,13,13,13,14,13,17,13,789,East
23,1,None,None,East,West,10,13,13,13,14,13,17,13,888,East
24,1,None,None,East,West,10,13,13,13,14,13,17,13,987,East
25,1,None,None,East,West,10,13,13,13,14,13,17,13,1086,East
26,1,North,None,None,West,10,13,13,13,14,13,17,13,1185,East
26,2,North,South,None,None,10,13,13,13,14,13,17,13,1284,North
26,3,None,South,None,West,10,13,13,13,14,13,17,13,1383,North
25,3,None,None,East,West,10,13,13,13,14,13,17,13,1482,West
24,3,North,None,East,West,10,13,13,13,14,13,17,13,1581,West
23,3,None,None,East,West,10,13,13,13,14,13,17,13,1680,West
22,3,None,None,East,West,10,13,13,13,14,13,17,13,1779,West
21,3,North,None,East,None,10,13,13,13,14,13,17,13,1878,West
21,4,North,South,None,None,10,13,13,13,14,13,17,13,1977,North
21,5,North,South,None,None,10,13,13,13,14,13,17,13,2076,North
21,6,North,South,None,West,10,13,13,13,14,13,17,13,2175,North
21,7,North,South,None,None,10,13,13,13,14,13,17,13,2274,North
21,8,North,South,None,None,10,13,13,13,14,13,17,13,2373,North
21,9,North,South,East,West,10,13,13,13,14,13,17,13,2472,North
21,10,North,South,None,None,10,13,13,13,14,13,17,13,2571,North
21,11,North,South,None,None,10,13,13,13,14,13,17,13,2670,North
21,12,North,South,None,None,10,13,13,13,14,13,17,13,2769,North
21,13,North,South,East,West,10,13,13,13,14,13,17,13,2868,North
20,13,None,None,East,West,10,13,13,13,14,13,17,13,2867,West
19,13,North,South,East,None,10,13,13,13,14,13,17,13,2866,West
19,14,North,South,None,None,10,13,13,13,14,13,17,13,2865,North
19,15,None,South,None,West,10,13,13,13,14,13,17,13,2864,North
18,15,None,None,East,West,10,13,13,13,14,13,17,13,2863,West
17,15,None,None,East,West,10,13,13,13,14,13,17,13,2862,West
16,15,None,None,East,West,10,13,13,13,14,13,17,13,2861,West
15,15,North,None,East,West,10,13,13,13,14,13,17,13,2860,West
14,15,None,South,East,West,10,13,13,13,14,13,17,13,2859,West
14,14,North,South,None,West,10,13,13,13,14,13,17,13,2858,South
14,13,North,None,East,West,10,13,13,13,5,1,17,13,3057,South
15,13,None,None,East,West,10,13,13,13,5,1,17,13,3056,East
16,13,None,None,East,West,10,13,13,13,5,1,17,13,3055,East
17,13,None,None,None,West,10,13,13,13,5,1,7,1,3254,East
16,13,None,None,East,West,10,13,13,13,5,1,7,1,3253,West
15,13,None,None,East,West,10,13,13,13,5,1,7,1,3252,West
14,13,North,None,East,West,10,13,13,13,5,1,7,1,3251,West
13,13,North,None,East,West,10,13,3,1,5,1,7,1,3450,West
12,13,None,None,East,West,10,13,3,1,5,1,7,1,3449,West
14,1,None,None,East,West,10,13,13,13,14,13,17,13,0,Stop
14,1,None,None,East,West,10,13,13,13,14,13,17,13,-1,Stop
14,1,None,None,East,West,10,13,13,13,14,13,17,13,-2,Stop
15,1,North,None,East,West,10,13,13,13,14,13,17,13,97,East
15,2,North,South,None,None,10,13,13,13,14,13,17,13,196,North
15,3,None,South,East,None,10,13,13,13,14,13,17,13,295,North
16,3,None,None,East,West,10,13,13,13,14,13,17,13,394,East
17,3,None,None,East,West,10,13,13,13,14,13,17,13,493,East
18,3,North,None,None,West,10,13,13,13,14,13,17,13,592,East
18,4,North,South,None,None,10,13,13,13,14,13,17,13,691,North
18,5,North,South,None,None,10,13,13,13,14,13,17,13,790,North
18,6,None,South,East,West,10,13,13,13,14,13,17,13,889,North
17,6,None,None,East,West,10,13,13,13,14,13,17,13,988,West
16,6,None,None,East,West,10,13,13,13,14,13,17,13,1087,West
15,6,North,None,East,West,10,13,13,13,14,13,17,13,1186,West
14,6,None,None,East,West,10,13,13,13,14,13,17,13,1185,West
13,6,None,None,East,West,10,13,13,13,14,13,17,13,1184,West
12,6,North,None,East,West,10,13,13,13,14,13,17,13,1283,West
12,7,North,South,None,None,10,13,13,13,14,13,17,13,1382,North
12,8,North,South,None,None,10,13,13,13,14,13,17,13,1481,North
12,9,None,South,None,West,10,13,13,13,14,13,17,13,1580,North
11,9,None,None,East,West,10,13,13,13,14,13,17,13,1679,West
10,9,None,None,East,West,10,13,13,13,14,13,17,13,1778,West
9,9,None,None,East,West,10,13,13,13,14,13,17,13,1877,West
8,9,North,None,East,West,10,13,13,13,14,13,17,13,1976,West
8,10,North,South,None,None,10,13,13,13,14,13,17,13,1975,North
8,11,North,South,East,None,10,13,13,13,14,13,17,13,1974,North
8,12,North,South,None,None,10,13,13,13,14,13,17,13,1973,North
8,13,North,South,None,West,10,13,13,13,14,13,17,13,1972,North
8,14,North,South,None,None,10,13,13,13,14,13,17,13,1971,North
8,15,None,South,East,None,10,13,13,13,14,13,17,13,1970,North
9,15,None,None,East,West,10,13,13,13,14,13,17,13,1969,East
10,15,None,None,East,West,10,13,13,13,14,13,17,13,1968,East
11,15,None,None,East,West,10,13,13,13,14,13,17,13,1967,East
12,15,North,None,East,West,10,13,13,13,14,13,17,13,1966,East
13,15,None,South,East,West,10,13,13,13,14,13,17,13,1965,East
13,14,North,South,East,None,10,13,13,13,14,13,17,13,1964,South
13,13,North,None,East,West,10,13,3,1,14,13,17,13,2163,South
12,13,None,None,East,West,10,13,3,1,14,13,17,13,2162,West
11,13,None,None,East,West,10,13,3,1,14,13,17,13,2161,West
12,13,None,None,East,West,10,13,3,1,14,13,17,13,2160,East
13,13,North,None,East,West,10,13,3,1,14,13,17,13,2159,East
12,13,None,None,East,West,10,13,3,1,14,13,17,13,2158,West
11,13,None,None,East,West,10,13,3,1,14,13,17,13,2157,West
12,13,None,None,East,West,10,13,3,1,14,13,17,13,2156,East
13,13,North,None,East,West,10,13,3,1,14,13,17,13,2155,East
12,13,None,None,East,West,10,13,3,1,14,13,17,13,2154,West
11,13,None,None,East,West,10,13,3,1,14,13,17,13,2153,West
10,13,None,None,East,None,1,1,3,1,14,13,17,13,2352,West
11,13,None,None,East,West,1,1,3,1,14,13,17,13,2351,East
12,13,None,None,East,West,1,1,3,1,14,13,17,13,2350,East
13,13,North,None,East,West,1,1,3,1,14,13,17,13,2349,East
14,13,North,None,East,West,1,1,3,1,5,1,17,13,2548,East
15,13,None,None,East,West,1,1,3,1,5,1,17,13,2547,East
16,13,None,None,East,West,1,1,3,1,5,1,17,13,2546,East
14,1,None,None,East,West,10,13,13,13,14,13,17,13,0,Stop
15,1,North,None,East,West,10,13,13,13,14,13,17,13,99,East
16,1,None,None,East,West,10,13,13,13,14,13,17,13,198,East
17,1,None,None,East,West,10,13,13,13,14,13,17,13,297,East
18,1,None,None,East,West,10,13,13,13,14,13,17,13,396,East
19,1,None,None,East,West,10,13,13,13,14,13,17,13,495,East
20,1,None,None,East,West,10,13,13,13,14,13,17,13,594,East
21,1,None,None,East,West,10,13,13,13,14,13,17,13,693,East
22,1,None,None,East,West,10,13,13,13,14,13,17,13,792,East
23,1,None,None,East,West,10,13,13,13,14,13,17,13,891,East
24,1,None,None,East,West,10,13,13,13,14,13,17,13,990,East
25,1,None,None,East,West,10,13,13,13,14,13,17,13,1089,East
26,1,North,None,None,West,10,13,13,13,14,13,17,13,1188,East
26,2,North,South,None,None,10,13,13,13,14,13,17,13,1287,North
26,3,None,South,None,West,10,13,13,13,14,13,17,13,1386,North
25,3,None,None,East,West,10,13,13,13,14,13,17,13,1485,West
24,3,North,None,East,West,10,13,13,13,14,13,17,13,1584,West
23,3,None,None,East,West,10,13,13,13,14,13,17,13,1683,West
22,3,None,None,East,West,10,13,13,13,14,13,17,13,1782,West
21,3,North,None,East,None,10,13,13,13,14,13,17,13,1881,West
21,4,North,South,None,None,10,13,13,13,14,13,17,13,1980,North
21,5,North,South,None,None,10,13,13,13,14,13,17,13,2079,North
21,6,North,South,None,West,10,13,13,13,14,13,17,13,2178,North
21,7,North,South,None,None,10,13,13,13,14,13,17,13,2277,North
21,8,North,South,None,None,10,13,13,13,14,13,17,13,2376,North
21,9,North,South,East,West,10,13,13,13,14,13,17,13,2475,North
20,9,None,None,East,West,10,13,13,13,14,13,17,13,2574,West
19,9,North,None,East,West,10,13,13,13,14,13,17,13,2673,West
19,10,North,South,None,None,10,13,13,13,14,13,17,13,2672,North
19,11,North,South,None,West,10,13,13,13,14,13,17,13,2671,North
19,12,North,South,None,None,10,13,13,13,14,13,17,13,2670,North
19,13,North,South,East,None,10,13,13,13,14,13,17,13,2669,North
19,14,North,South,None,None,10,13,13,13,14,13,17,13,2668,North
19,15,None,South,None,West,10,13,13,13,14,13,17,13,2667,North
18,15,None,None,East,West,10,13,13,13,14,13,17,13,2666,West
17,15,None,None,East,West,10,13,13,13,14,13,17,13,2665,West
16,15,None,None,East,West,10,13,13,13,14,13,17,13,2664,West
15,15,North,None,East,West,10,13,13,13,14,13,17,13,2663,West
14,15,None,South,East,West,10,13,13,13,14,13,17,13,2662,West
14,14,North,South,None,West,10,13,13,13,14,13,17,13,2661,South
14,13,North,None,East,West,10,13,13,13,5,1,17,13,2860,South
14,13,North,None,East,West,10,13,13,13,5,1,17,13,2859,South
15,13,None,None,East,West,10,13,13,13,5,1,17,13,2858,East
16,13,None,None,East,West,10,13,13,13,5,1,17,13,2857,East
17,13,None,None,None,West,10,13,13,13,5,1,7,1,3056,East
16,13,None,None,East,West,10,13,13,13,5,1,7,1,3055,West
15,13,None,None,East,West,10,13,13,13,5,1,7,1,3054,West
14,13,North,None,East,West,10,13,13,13,5,1,7,1,3053,West
13,13,North,None,East,West,10,13,3,1,5,1,7,1,3252,West
12,13,None,None,East,West,10,13,3,1,5,1,7,1,3251,West
11,13,None,None,East,West,10,13,3,1,5,1,7,1,3250,West
14,1,None,None,East,West,10,13,13,13,14,13,17,13,0,Stop
13,1,None,None,East,West,10,13,13,13,14,13,17,13,99,West
12,1,North,None,East,West,10,13,13,13,14,13,17,13,198,West
11,1,None,None,East,West,10,13,13,13,14,13,17,13,297,West
10,1,None,None,East,West,10,13,13,13,14,13,17,13,396,West
9,1,None,None,East,West,10,13,13,13,14,13,17,13,495,West
8,1,None,None,East,West,10,13,13,13,14,13,17,13,594,West
7,1,None,None,East,West,10,13,13,13,14,13,17,13,693,West
6,1,None,None,East,West,10,13,13,13,14,13,17,13,792,West
5,1,None,None,East,West,10,13,13,13,14,13,17,13,891,West
4,1,None,None,East,West,10,13,13,13,14,13,17,13,990,West
3,1,None,None,East,West,10,13,13,13,14,13,17,13,1089,West
2,1,None,None,East,West,10,13,13,13,14,13,17,13,1188,West
1,1,North,None,East,None,10,13,13,13,14,13,17,13,1287,West
1,2,North,South,None,None,10,13,13,13,14,13,17,13,1386,North
1,3,None,South,East,None,10,13,13,13,14,13,17,13,1485,North
2,3,None,None,East,West,10,13,13,13,14,13,17,13,1584,East
3,3,North,None,East,West,10,13,13,13,14,13,17,13,1683,East
4,3,None,None,East,West,10,13,13,13,14,13,17,13,1782,East
5,3,None,None,East,West,10,13,13,13,14,13,17,13,1881,East
6,3,North,None,None,West,10,13,13,13,14,13,17,13,1980,East
6,4,North,South,None,None,10,13,13,13,14,13,17,13,2079,North
6,5,North,South,None,None,10,13,13,13,14,13,17,13,2178,North
6,6,North,South,East,None,10,13,13,13,14,13,17,13,2277,North
6,7,North,South,None,None,10,13,13,13,14,13,17,13,2376,North
6,8,North,South,None,None,10,13,13,13,14,13,17,13,2475,North
6,9,North,South,East,West,10,13,13,13,14,13,17,13,2574,North
6,10,North,South,None,None,10,13,13,13,14,13,17,13,2673,North
6,11,North,South,None,None,10,13,13,13,14,13,17,13,2772,North
6,12,North,South,None,None,10,13,13,13,14,13,17,13,2871,North
6,13,North,South,East,West,10,13,13,13,14,13,17,13,2970,North
7,13,None,None,East,West,10,13,13,13,14,13,17,13,2969,East
8,13,North,South,None,West,10,13,13,13,14,13,17,13,2968,East
8,14,North,South,None,None,10,13,13,13,14,13,17,13,2967,North
8,15,None,South,East,None,10,13,13,13,14,13,17,13,2966,North
9,15,None,None,East,West,10,13,13,13,14,13,17,13,2965,East
10,15,None,None,East,West,10,13,13,13,14,13,17,13,2964,East
11,15,None,None,East,West,10,13,13,13,14,13,17,13,2963,East
12,15,North,None,East,West,10,13,13,13,14,13,17,13,2962,East
13,15,None,South,East,West,10,13,13,13,14,13,17,13,2961,East
13,14,North,South,East,None,10,13,13,13,14,13,17,13,2960,South
13,13,North,None,East,West,10,13,3,1,14,13,17,13,3159,South
13,13,North,None,East,West,10,13,3,1,14,13,17,13,3158,South
12,13,None,None,East,West,10,13,3,1,14,13,17,13,3157,West
11,13,None,None,East,West,10,13,3,1,14,13,17,13,3156,West
10,13,None,None,East,None,1,1,3,1,14,13,17,13,3355,West
11,13,None,None,East,West,1,1,3,1,14,13,17,13,3354,East
12,13,None,None,East,West,1,1,3,1,14,13,17,13,3353,East
13,13,North,None,East,West,1,1,3,1,14,13,17,13,3352,East
14,13,North,None,East,West,1,1,3,1,5,1,17,13,3551,East
15,13,None,None,East,West,1,1,3,1,5,1,17,13,3550,East
16,13,None,None,East,West,1,1,3,1,5,1,17,13,3549,East
14,1,None,None,East,West,10,13,13,13,14,13,17,13,0,Stop
15,1,North,None,East,West,10,13,13,13,14,13,17,13,99,East
16,1,None,None,East,West,10,13,13,13,14,13,17,13,198,East
17,1,None,None,East,West,10,13,13,13,14,13,17,13,297,East
18,1,None,None,East,West,10,13,13,13,14,13,17,13,396,East
19,1,None,None,East,West,10,13,13,13,14,13,17,13,495,East
18,1,None,None,East,West,10,13,13,13,14,13,17,13,494,West
17,1,None,None,East,West,10,13,13,13,14,13,17,13,493,West
16,1,None,None,East,West,10,13,13,13,14,13,17,13,492,West
15,1,North,None,East,West,10,13,13,13,14,13,17,13,491,West
15,2,North,South,None,None,10,13,13,13,14,13,17,13,590,North
15,3,None,South,East,None,10,13,13,13,14,13,17,13,689,North
16,3,None,None,East,West,10,13,13,13,14,13,17,13,788,East
17,3,None,None,East,West,10,13,13,13,14,13,17,13,887,East
18,3,North,None,None,West,10,13,13,13,14,13,17,13,986,East
18,4,North,South,None,None,10,13,13,13,14,13,17,13,1085,North
18,5,North,South,None,None,10,13,13,13,14,13,17,13,1184,North
18,6,None,South,East,West,10,13,13,13,14,13,17,13,1283,North
19,6,None,None,East,West,10,13,13,13,14,13,17,13,1382,East
20,6,None,None,East,West,10,13,13,13,14,13,17,13,1481,East
21,6,North,South,None,West,10,13,13,13,14,13,17,13,1580,East
21,7,North,South,None,None,10,13,13,13,14,13,17,13,1679,North
21,8,North,South,None,None,10,13,13,13,14,13,17,13,1778,North
21,9,North,South,East,West,10,13,13,13,14,13,17,13,1877,North
21,10,North,South,None,None,10,13,13,13,14,13,17,13,1976,North
21,11,North,South,None,None,10,13,13,13,14,13,17,13,2075,North
21,12,North,South,None,None,10,13,13,13,14,13,17,13,2174,North
21,13,North,South,East,West,10,13,13,13,14,13,17,13,2273,North
20,13,None,None,East,West,10,13,13,13,14,13,17,13,2272,West
19,13,North,South,East,None,10,13,13,13,14,13,17,13,2271,West
19,14,North,South,None,None,10,13,13,13,14,13,17,13,2270,North
19,15,None,South,None,West,10,13,13,13,14,13,17,13,2269,North
18,15,None,None,East,West,10,13,13,13,14,13,17,13,2268,West
17,15,None,None,East,West,10,13,13,13,14,13,17,13,2267,West
16,15,None,None,East,West,10,13,13,13,14,13,17,13,2266,West
15,15,North,None,East,West,10,13,13,13,14,13,17,13,2265,West
14,15,None,South,East,West,10,13,13,13,14,13,17,13,2264,West
14,14,North,South,None,West,10,13,13,13,14,13,17,13,2263,South
14,13,North,None,East,West,10,13,13,13,5,1,17,13,2462,South
15,13,None,None,East,West,10,13,13,13,5,1,17,13,2461,East
16,13,None,None,East,West,10,13,13,13,5,1,17,13,2460,East
17,13,None,None,None,West,10,13,13,13,5,1,7,1,2659,East
16,13,None,None,East,West,10,13,13,13,5,1,7,1,2658,West
15,13,None,None,East,West,10,13,13,13,5,1,7,1,2657,West
14,13,North,None,East,West,10,13,13,13,5,1,7,1,2656,West
13,13,North,None,East,West,10,13,3,1,5,1,7,1,2855,West
12,13,None,None,East,West,10,13,3,1,5,1,7,1,2854,West
11,13,None,None,East,West,10,13,3,1,5,1,7,1,2853,West
14,1,None,None,East,West,10,13,13,13,14,13,17,13,0,Stop
13,1,None,None,East,West,10,13,13,13,14,13,17,13,99,West
12,1,North,None,East,West,10,13,13,13,14,13,17,13,198,West
12,2,North,South,None,None,10,13,13,13,14,13,17,13,297,North
12,3,None,South,None,West,10,13,13,13,14,13,17,13,396,North
11,3,None,None,East,West,10,13,13,13,14,13,17,13,495,West
10,3,None,None,East,West,10,13,13,13,14,13,17,13,594,West
9,3,North,None,East,None,10,13,13,13,14,13,17,13,693,West
9,4,North,South,None,None,10,13,13,13,14,13,17,13,792,North
9,5,North,South,None,None,10,13,13,13,14,13,17,13,891,North
9,6,None,South,East,West,10,13,13,13,14,13,17,13,990,North
8,6,None,None,East,West,10,13,13,13,14,13,17,13,1089,West
7,6,None,None,East,West,10,13,13,13,14,13,17,13,1188,West
6,6,North,South,East,None,10,13,13,13,14,13,17,13,1287,West
6,7,North,South,None,None,10,13,13,13,14,13,17,13,1386,North
6,8,North,South,None,None,10,13,13,13,14,13,17,13,1485,North
6,9,North,South,East,West,10,13,13,13,14,13,17,13,1584,North
6,10,North,South,None,None,10,13,13,13,14,13,17,13,1683,North
6,11,North,South,None,None,10,13,13,13,14,13,17,13,1782,North
6,12,North,South,None,None,10,13,13,13,14,13,17,13,1881,North
6,13,North,South,East,West,10,13,13,13,14,13,17,13,1980,North
7,13,None,None,East,West,10,13,13,13,14,13,17,13,1979,East
8,13,North,South,None,West,10,13,13,13,14,13,17,13,1978,East
8,14,North,South,None,None,10,13,13,13,14,13,17,13,1977,North
8,15,None,South,East,None,10,13,13,13,14,13,17,13,1976,North
9,15,None,None,East,West,10,13,13,13,14,13,17,13,1975,East
10,15,None,None,East,West,10,13,13,13,14,13,17,13,1974,East
11,15,None,None,East,West,10,13,13,13,14,13,17,13,1973,East
12,15,North,None,East,West,10,13,13,13,14,13,17,13,1972,East
13,15,None,South,East,West,10,13,13,13,14,13,17,13,1971,East
13,14,North,South,East,None,10,13,13,13,14,13,17,13,1970,South
13,13,North,None,East,West,10,13,3,1,14,13,17,13,2169,South
12,13,None,None,East,West,10,13,3,1,14,13,17,13,2168,West
11,13,None,None,East,West,10,13,3,1,14,13,17,13,2167,West
10,13,None,None,East,None,1,1,3,1,14,13,17,13,2366,West
11,13,None,None,East,West,1,1,3,1,14,13,17,13,2365,East
12,13,None,None,East,West,1,1,3,1,14,13,17,13,2364,East
13,13,North,None,East,West,1,1,3,1,14,13,17,13,2363,East
14,13,North,None,East,West,1,1,3,1,5,1,17,13,2562,East
15,13,None,None,East,West,1,1,3,1,5,1,17,13,2561,East
14,1,None,None,East,West,10,13,13,13,14,13,17,13,0,Stop
14,1,None,None,East,West,10,13,14,13,14,14,17,13,-1,Stop
14,1,None,None,East,West,10,13,14,14,13,14,17,13,-2,Stop
14,1,None,None,East,West,10,13,13,14,13,15,16,13,-3,Stop
15,1,North,None,East,West,10,13,13,14,12,15,15,13,96,East
15,2,North,South,None,None,11,13,14,14,11,15,16,13,195,North
15,3,None,South,East,None,12,13,14,15,11,15,16,13,294,North
16,3,None,None,East,West,13,13,14,15,12,15,17,13,393,East
17,3,None,None,East,West,13,14,15,15,13,15,17,13,492,East
18,3,North,None,None,West,14,14,15,15,13,14,17,13,591,East
18,4,North,South,None,None,14,15,15,15,13,15,17,13,690,North
18,5,North,South,None,None,13,15,14,15,14,15,17,13,789,North
18,6,None,South,East,West,12,15,14,14,14,14,16,13,888,North
19,6,None,None,East,West,12,16,13,14,14,15,17,13,987,East
20,6,None,None,East,West,12,17,14,14,14,14,16,13,1086,East
21,6,North,South,None,West,12,17,14,13,14,13,15,13,1185,East
21,7,North,South,None,None,12,18,15,13,13,13,15,13,1284,North
21,8,North,South,None,None,12,18,16,13,14,13,14,13,1383,North
21,9,North,South,East,West,12,17,15,13,14,14,14,13,1482,North
21,10,North,South,None,None,12,17,14,13,14,14,15,13,1581,North
21,11,North,South,None,None,12,16,13,13,14,15,15,13,1680,North
21,12,North,South,None,None,12,15,13,13,13,15,14,13,1779,North
21,13,North,South,East,West,12,15,12,13,12,15,15,13,1878,North
20,13,None,None,East,West,13,15,12,13,11,15,15,13,1877,West
19,13,North,South,East,None,13,15,11,13,10,15,16,13,1876,West
19,14,North,South,None,None,13,15,11,13,9,15,17,13,1875,North
19,15,None,South,None,West,13,14,10,13,8,15,17,13,1874,North
18,15,None,None,East,West,13,13,10,13,9,15,16,13,1873,West
17,15,None,None,East,West,13,13,10,13,10,15,17,13,1872,West
16,15,None,None,East,West,12,13,11,13,11,15,17,13,1871,West
15,15,North,None,East,West,13,13,10,13,11,15,16,13,1870,West
14,15,None,South,East,West,12,13,10,13,12,15,17,13,1869,West
14,14,North,South,None,West,13,13,10,13,11,15,17,13,1868,South
14,13,North,None,East,West,13,13,10,13,12,15,16,13,1867,South
15,13,None,None,East,West,13,13,10,13,12,16,7,1,2066,East
14,13,North,None,East,West,13,13,10,13,12,15,8,1,2065,West
13,13,North,None,East,West,1,2,11,13,12,16,8,1,2264,West
12,13,None,None,East,West,1,2,3,1,12,15,8,1,2463,West
11,13,None,None,East,West,1,2,4,1,13,15,9,1,2462,West
12,13,None,None,East,West,1,1,5,1,13,14,8,1,2461,East
13,13,North,None,East,West,1,1,4,1,14,14,7,1,2460,East
13,14,North,South,East,None,1,2,3,1,14,14,6,1,2459,North
13,15,None,South,East,West,1,3,2,1,14,15,7,1,2458,North
14,1,None,None,East,West,10,13,13,13,14,13,17,13,0,Stop
15,1,North,None,East,West,11,13,13,13,14,13,17,13,99,East
16,1,None,None,East,West,11,13,13,14,14,14,17,13,198,East
15,1,North,None,East,West,10,13,13,15,14,13,16,13,197,West
15,2,North,South,None,None,10,13,13,15,15,13,16,13,296,North
15,3,None,South,East,None,10,13,12,15,16,13,15,13,395,North
16,3,None,None,East,West,10,13,11,15,16,13,15,13,494,East
17,3,None,None,East,West,11,13,10,15,15,13,16,13,593,East
18,3,North,None,None,West,10,13,9,15,16,13,17,13,692,East
18,4,North,South,None,None,11,13,8,15,17,13,16,13,791,North
18,5,North,South,None,None,11,13,9,15,16,13,15,13,890,North
18,6,None,South,East,West,12,13,10,15,15,13,14,13,989,North
19,6,None,None,East,West,13,13,11,15,14,13,15,13,1088,East
20,6,None,None,East,West,12,13,12,15,14,13,14,13,1187,East
21,6,North,South,None,West,13,13,11,15,14,13,14,14,1286,East
21,7,North,South,None,None,12,13,12,15,13,13,14,14,1385,North
21,8,North,South,None,None,12,13,13,15,12,13,14,15,1484,North
21,9,North,South,East,West,13,13,14,15,13,13,14,15,1583,North
21,10,North,South,None,None,13,13,13,15,14,13,14,15,1682,North
21,11,North,South,None,None,12,13,13,14,14,14,14,14,1781,North
21,12,North,South,None,None,13,13,13,15,13,14,13,14,1880,North
21,13,North,South,East,West,13,14,12,15,13,13,13,14,1979,North
20,13,None,None,East,West,13,14,11,15,13,13,14,14,1978,West
19,13,North,South,East,None,14,14,12,15,13,13,13,14,1977,West
19,14,North,South,None,None,14,13,12,15,13,14,13,15,1976,North
19,15,None,South,None,West,13,13,12,16,13,13,14,15,1975,North
18,15,None,None,East,West,13,13,12,15,14,13,15,15,1974,West
17,15,None,None,East,West,14,13,11,15,14,14,15,16,1973,West
16,15,None,None,East,West,14,13,12,15,13,14,15,15,2172,West
15,15,North,None,East,West,14,14,12,16,13,15,7,1,2171,West
14,15,None,South,East,West,14,13,12,16,13,15,7,1,2170,West
13,15,None,South,East,West,15,13,12,16,6,1,6,1,2369,West
13,14,North,South,East,None,15,13,12,16,5,1,6,1,2368,South
13,13,North,None,East,West,15,13,12,17,5,1,6,1,2367,South
14,13,North,None,East,West,15,13,12,17,5,1,6,1,2366,East
15,13,None,None,East,West,2,1,12,17,5,1,7,1,2565,East
14,13,North,None,East,West,3,1,12,17,6,1,7,1,2564,West
13,13,North,None,East,West,3,1,12,18,7,1,7,1,2563,West
13,14,North,South,East,None,4,1,11,18,6,1,7,1,2562,North
13,15,None,South,East,West,4,1,12,18,7,1,6,1,2561,North
12,15,North,None,East,West,5,1,11,18,6,1,6,1,2560,West
12,16,North,South,None,None,6,1,10,18,6,1,7,1,2559,North
12,17,North,South,None,None,5,1,10,18,5,1,7,1,2558,North
12,18,None,South,None,West,5,1,11,18,4,1,7,1,2657,North
14,1,None,None,East,West,10,13,13,13,14,13,17,13,0,Stop
13,1,None,None,East,West,10,13,12,13,14,14,17,13,99,West
12,1,North,None,East,West,11,13,12,13,13,14,17,13,198,West
11,1,None,None,East,West,11,13,13,13,13,15,16,13,297,West
10,1,None,None,East,West,10,13,14,13,14,15,16,13,396,West
9,1,None,None,East,West,11,13,15,13,13,15,16,13,495,West
8,1,None,None,East,West,10,13,16,13,14,15,15,13,594,West
7,1,None,None,East,West,11,13,16,13,13,15,16,13,693,West
6,1,None,None,East,West,11,13,17,13,12,15,17,13,792,West
5,1,None,None,East,West,12,13,16,13,13,15,16,13,891,West
4,1,None,None,East,West,11,13,17,13,12,15,15,13,990,West
3,1,None,None,East,West,10,13,17,13,12,16,14,13,1089,West
2,1,None,None,East,West,11,13,16,13,12,16,15,13,1188,West
1,1,North,None,East,None,10,13,17,13,12,16,15,13,1287,West
1,2,North,South,None,None,11,13,17,13,12,15,16,13,1386,North
1,3,None,South,East,None,12,13,16,13,13,15,17,13,1485,North
2,3,None,None,East,West,12,13,17,13,13,15,17,13,1584,East
3,3,North,None,East,West,12,13,17,13,12,15,17,13,1683,East
4,3,None,None,East,West,11,13,16,13,12,15,17,13,1782,East
5,3,None,None,East,West,12,13,16,13,11,15,17,13,1881,East
6,3,North,None,None,West,11,13,17,13,12,15,17,13,1980,East
6,4,North,South,None,None,10,13,17,13,12,16,16,13,2079,North
6,5,North,South,None,None,11,13,16,13,12,15,15,13,2178,North
