@RELATION pacmanInformation
@ATTRIBUTE PacPosX NUMERIC
@ATTRIBUTE PacPosY NUMERIC
@ATTRIBUTE ActN {North, None}
@ATTRIBUTE ActSo {South, None}
@ATTRIBUTE ActE {East, None}
@ATTRIBUTE ActW {West, None}
@ATTRIBUTE ActS {Stop, None}
@ATTRIBUTE NumAgents NUMERIC
@ATTRIBUTE G1PosX NUMERIC
@ATTRIBUTE G1PosY NUMERIC
@ATTRIBUTE G2PosX NUMERIC
@ATTRIBUTE G2PosY NUMERIC
@ATTRIBUTE G3PosX NUMERIC
@ATTRIBUTE G3PosY NUMERIC
@ATTRIBUTE G4PosX NUMERIC
@ATTRIBUTE G4PosY NUMERIC
@ATTRIBUTE DistG1 NUMERIC
@ATTRIBUTE DistG2 NUMERIC
@ATTRIBUTE DistG3 NUMERIC
@ATTRIBUTE DistG4 NUMERIC
@ATTRIBUTE NumDots NUMERIC
@ATTRIBUTE DistDot NUMERIC
@ATTRIBUTE Score NUMERIC
@ATTRIBUTE NextScore NUMERIC
@ATTRIBUTE PacDir {North, South, East, West, Stop, None}
@DATA
5,1,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,17,20,21,24,220,1,891,990,West
4,1,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,18,21,22,25,219,1,990,1089,West
3,1,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,19,22,23,26,218,1,1089,1188,West
2,1,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,20,23,24,27,217,1,1188,1287,West
1,1,North,None,East,None,Stop,4,10,13,13,13,14,13,17,13,21,24,25,28,216,1,1287,1386,West
1,2,North,South,None,None,Stop,4,10,13,13,13,14,13,17,13,20,23,24,27,215,1,1386,1485,North
1,3,None,South,East,None,Stop,4,10,13,13,13,14,13,17,13,19,22,23,26,214,1,1485,1584,North
2,3,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,18,21,22,25,213,1,1584,1683,East
3,3,North,None,East,West,Stop,4,10,13,13,13,14,13,17,13,17,20,21,24,212,1,1683,1782,East
4,3,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,16,19,20,23,211,1,1782,1881,East
5,3,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,15,18,19,22,210,1,1881,1980,East
6,3,North,None,None,West,Stop,4,10,13,13,13,14,13,17,13,14,17,18,21,209,1,1980,2079,East
6,4,North,South,None,None,Stop,4,10,13,13,13,14,13,17,13,13,16,17,20,208,1,2079,2178,North
6,5,North,South,None,None,Stop,4,10,13,13,13,14,13,17,13,12,15,16,19,207,1,2178,2277,North
6,6,North,South,East,None,Stop,4,10,13,13,13,14,13,17,13,11,14,15,18,206,1,2277,2376,North
6,7,North,South,None,None,Stop,4,10,13,13,13,14,13,17,13,10,13,14,17,205,1,2376,2475,North
6,8,North,South,None,None,Stop,4,10,13,13,13,14,13,17,13,9,12,13,16,204,1,2475,2574,North
6,9,North,South,East,West,Stop,4,10,13,13,13,14,13,17,13,8,11,12,15,203,1,2574,2673,North
6,10,North,South,None,None,Stop,4,10,13,13,13,14,13,17,13,7,10,11,14,202,1,2673,2772,North
6,11,North,South,None,None,Stop,4,10,13,13,13,14,13,17,13,6,9,10,13,201,1,2772,2871,North
6,12,North,South,None,None,Stop,4,10,13,13,13,14,13,17,13,5,8,9,12,200,1,2871,2970,North
6,13,North,South,East,West,Stop,4,10,13,13,13,14,13,17,13,4,7,8,11,199,1,2970,2969,North
7,13,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,3,6,7,10,199,2,2969,2968,East
8,13,North,South,None,West,Stop,4,10,13,13,13,14,13,17,13,2,5,6,9,199,3,2968,2967,East
8,14,North,South,None,None,Stop,4,10,13,13,13,14,13,17,13,3,6,7,10,199,2,2967,2966,North
8,15,None,South,East,None,Stop,4,10,13,13,13,14,13,17,13,4,7,8,11,199,2,2966,2965,North
9,15,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,3,6,7,10,199,3,2965,2964,East
10,15,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,2,5,6,9,199,3,2964,2963,East
11,15,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,3,4,5,8,199,3,2963,2962,East
12,15,North,None,East,West,Stop,4,10,13,13,13,14,13,17,13,4,3,4,7,199,3,2962,2961,East
13,15,None,South,East,West,Stop,4,10,13,13,13,14,13,17,13,5,2,3,6,199,4,2961,2960,East
13,14,North,South,East,None,Stop,4,10,13,13,13,14,13,17,13,4,1,2,5,199,5,2960,3159,South
13,13,North,None,East,West,Stop,3,10,13,3,1,14,13,17,13,3,0,1,4,199,5,3159,3158,South
13,13,North,None,East,West,Stop,3,10,13,3,1,14,13,17,13,3,0,1,4,199,5,3158,3157,South
12,13,None,None,East,West,Stop,3,10,13,3,1,14,13,17,13,2,0,2,5,199,4,3157,3156,West
11,13,None,None,East,West,Stop,3,10,13,3,1,14,13,17,13,1,0,3,6,199,4,3156,3355,West
10,13,None,None,East,None,Stop,2,1,1,3,1,14,13,17,13,0,0,4,7,199,4,3355,3354,West
11,13,None,None,East,West,Stop,2,1,1,3,1,14,13,17,13,0,0,3,6,199,4,3354,3353,East
12,13,None,None,East,West,Stop,2,1,1,3,1,14,13,17,13,0,0,2,5,199,4,3353,3352,East
13,13,North,None,East,West,Stop,2,1,1,3,1,14,13,17,13,0,0,1,4,199,5,3352,3551,East
14,13,North,None,East,West,Stop,1,1,1,3,1,5,1,17,13,0,0,0,3,199,5,3551,3550,East
15,13,None,None,East,West,Stop,1,1,1,3,1,5,1,17,13,0,0,0,2,199,4,3550,3549,East
16,13,None,None,East,West,Stop,1,1,1,3,1,5,1,17,13,0,0,0,1,199,4,3549,0,East
14,1,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,16,13,12,15,229,1,0,99,Stop
15,1,North,None,East,West,Stop,4,10,13,13,13,14,13,17,13,17,14,13,14,228,1,99,198,East
16,1,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,18,15,14,13,227,1,198,297,East
17,1,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,19,16,15,12,226,1,297,396,East
18,1,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,20,17,16,13,225,1,396,495,East
19,1,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,21,18,17,14,224,1,495,494,East
18,1,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,20,17,16,13,224,2,494,493,West
17,1,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,19,16,15,12,224,2,493,492,West
16,1,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,18,15,14,13,224,2,492,491,West
15,1,North,None,East,West,Stop,4,10,13,13,13,14,13,17,13,17,14,13,14,224,1,491,590,West
15,2,North,South,None,None,Stop,4,10,13,13,13,14,13,17,13,16,13,12,13,223,1,590,689,North
15,3,None,South,East,None,Stop,4,10,13,13,13,14,13,17,13,15,12,11,12,222,1,689,788,North
16,3,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,16,13,12,11,221,1,788,887,East
17,3,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,17,14,13,10,220,1,887,986,East
18,3,North,None,None,West,Stop,4,10,13,13,13,14,13,17,13,18,15,14,11,219,1,986,1085,East
18,4,North,South,None,None,Stop,4,10,13,13,13,14,13,17,13,17,14,13,10,218,1,1085,1184,North
18,5,North,South,None,None,Stop,4,10,13,13,13,14,13,17,13,16,13,12,9,217,1,1184,1283,North
18,6,None,South,East,West,Stop,4,10,13,13,13,14,13,17,13,15,12,11,8,216,1,1283,1382,North
19,6,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,16,13,12,9,215,1,1382,1481,East
20,6,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,17,14,13,10,214,1,1481,1580,East
21,6,North,South,None,West,Stop,4,10,13,13,13,14,13,17,13,18,15,14,11,213,1,1580,1679,East
21,7,North,South,None,None,Stop,4,10,13,13,13,14,13,17,13,17,14,13,10,212,1,1679,1778,North
21,8,North,South,None,None,Stop,4,10,13,13,13,14,13,17,13,16,13,12,9,211,1,1778,1877,North
21,9,North,South,East,West,Stop,4,10,13,13,13,14,13,17,13,15,12,11,8,210,1,1877,1976,North
21,10,North,South,None,None,Stop,4,10,13,13,13,14,13,17,13,14,11,10,7,209,1,1976,2075,North
21,11,North,South,None,None,Stop,4,10,13,13,13,14,13,17,13,13,10,9,6,208,1,2075,2174,North
21,12,North,South,None,None,Stop,4,10,13,13,13,14,13,17,13,12,9,8,5,207,1,2174,2273,North
21,13,North,South,East,West,Stop,4,10,13,13,13,14,13,17,13,11,8,7,4,206,1,2273,2272,North
20,13,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,10,7,6,3,206,2,2272,2271,West
19,13,North,South,East,None,Stop,4,10,13,13,13,14,13,17,13,9,6,5,2,206,3,2271,2270,West
19,14,North,South,None,None,Stop,4,10,13,13,13,14,13,17,13,10,7,6,3,206,2,2270,2269,North
19,15,None,South,None,West,Stop,4,10,13,13,13,14,13,17,13,11,8,7,4,206,2,2269,2268,North
18,15,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,10,7,6,3,206,3,2268,2267,West
17,15,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,9,6,5,2,206,3,2267,2266,West
16,15,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,8,5,4,3,206,3,2266,2265,West
15,15,North,None,East,West,Stop,4,10,13,13,13,14,13,17,13,7,4,3,4,206,3,2265,2264,West
14,15,None,South,East,West,Stop,4,10,13,13,13,14,13,17,13,6,3,2,5,206,4,2264,2263,West
14,14,North,South,None,West,Stop,4,10,13,13,13,14,13,17,13,5,2,1,4,206,5,2263,2462,South
14,13,North,None,East,West,Stop,3,10,13,13,13,5,1,17,13,4,1,0,3,206,5,2462,2461,South
15,13,None,None,East,West,Stop,3,10,13,13,13,5,1,17,13,5,2,0,2,206,4,2461,2460,East
16,13,None,None,East,West,Stop,3,10,13,13,13,5,1,17,13,6,3,0,1,206,4,2460,2659,East
17,13,None,None,None,West,Stop,2,10,13,13,13,5,1,7,1,7,4,0,0,206,4,2659,2658,East
16,13,None,None,East,West,Stop,2,10,13,13,13,5,1,7,1,6,3,0,0,206,4,2658,2657,West
15,13,None,None,East,West,Stop,2,10,13,13,13,5,1,7,1,5,2,0,0,206,4,2657,2656,West
14,13,North,None,East,West,Stop,2,10,13,13,13,5,1,7,1,4,1,0,0,206,5,2656,2855,West
13,13,North,None,East,West,Stop,1,10,13,3,1,5,1,7,1,3,0,0,0,206,5,2855,2854,West
12,13,None,None,East,West,Stop,1,10,13,3,1,5,1,7,1,2,0,0,0,206,4,2854,2853,West
11,13,None,None,East,West,Stop,1,10,13,3,1,5,1,7,1,1,0,0,0,206,4,2853,0,West
14,1,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,16,13,12,15,229,1,0,99,Stop
13,1,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,15,12,13,16,228,1,99,198,West
12,1,North,None,East,West,Stop,4,10,13,13,13,14,13,17,13,14,13,14,17,227,1,198,297,West
12,2,North,South,None,None,Stop,4,10,13,13,13,14,13,17,13,13,12,13,16,226,1,297,396,North
12,3,None,South,None,West,Stop,4,10,13,13,13,14,13,17,13,12,11,12,15,225,1,396,495,North
11,3,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,11,12,13,16,224,1,495,594,West
10,3,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,10,13,14,17,223,1,594,693,West
9,3,North,None,East,None,Stop,4,10,13,13,13,14,13,17,13,11,14,15,18,222,1,693,792,West
9,4,North,South,None,None,Stop,4,10,13,13,13,14,13,17,13,10,13,14,17,221,1,792,891,North
9,5,North,South,None,None,Stop,4,10,13,13,13,14,13,17,13,9,12,13,16,220,1,891,990,North
9,6,None,South,East,West,Stop,4,10,13,13,13,14,13,17,13,8,11,12,15,219,1,990,1089,North
8,6,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,9,12,13,16,218,1,1089,1188,West
7,6,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,10,13,14,17,217,1,1188,1287,West
6,6,North,South,East,None,Stop,4,10,13,13,13,14,13,17,13,11,14,15,18,216,1,1287,1386,West
6,7,North,South,None,None,Stop,4,10,13,13,13,14,13,17,13,10,13,14,17,215,1,1386,1485,North
6,8,North,South,None,None,Stop,4,10,13,13,13,14,13,17,13,9,12,13,16,214,1,1485,1584,North
6,9,North,South,East,West,Stop,4,10,13,13,13,14,13,17,13,8,11,12,15,213,1,1584,1683,North
6,10,North,South,None,None,Stop,4,10,13,13,13,14,13,17,13,7,10,11,14,212,1,1683,1782,North
6,11,North,South,None,None,Stop,4,10,13,13,13,14,13,17,13,6,9,10,13,211,1,1782,1881,North
6,12,North,South,None,None,Stop,4,10,13,13,13,14,13,17,13,5,8,9,12,210,1,1881,1980,North
6,13,North,South,East,West,Stop,4,10,13,13,13,14,13,17,13,4,7,8,11,209,1,1980,1979,North
7,13,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,3,6,7,10,209,2,1979,1978,East
8,13,North,South,None,West,Stop,4,10,13,13,13,14,13,17,13,2,5,6,9,209,3,1978,1977,East
8,14,North,South,None,None,Stop,4,10,13,13,13,14,13,17,13,3,6,7,10,209,2,1977,1976,North
8,15,None,South,East,None,Stop,4,10,13,13,13,14,13,17,13,4,7,8,11,209,2,1976,1975,North
9,15,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,3,6,7,10,209,3,1975,1974,East
10,15,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,2,5,6,9,209,3,1974,1973,East
11,15,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,3,4,5,8,209,3,1973,1972,East
12,15,North,None,East,West,Stop,4,10,13,13,13,14,13,17,13,4,3,4,7,209,3,1972,1971,East
13,15,None,South,East,West,Stop,4,10,13,13,13,14,13,17,13,5,2,3,6,209,4,1971,1970,East
13,14,North,South,East,None,Stop,4,10,13,13,13,14,13,17,13,4,1,2,5,209,5,1970,2169,South
13,13,North,None,East,West,Stop,3,10,13,3,1,14,13,17,13,3,0,1,4,209,5,2169,2168,South
12,13,None,None,East,West,Stop,3,10,13,3,1,14,13,17,13,2,0,2,5,209,4,2168,2167,West
11,13,None,None,East,West,Stop,3,10,13,3,1,14,13,17,13,1,0,3,6,209,4,2167,2366,West
10,13,None,None,East,None,Stop,2,1,1,3,1,14,13,17,13,0,0,4,7,209,4,2366,2365,West
11,13,None,None,East,West,Stop,2,1,1,3,1,14,13,17,13,0,0,3,6,209,4,2365,2364,East
12,13,None,None,East,West,Stop,2,1,1,3,1,14,13,17,13,0,0,2,5,209,4,2364,2363,East
13,13,North,None,East,West,Stop,2,1,1,3,1,14,13,17,13,0,0,1,4,209,5,2363,2562,East
14,13,North,None,East,West,Stop,1,1,1,3,1,5,1,17,13,0,0,0,3,209,5,2562,2561,East
15,13,None,None,East,West,Stop,1,1,1,3,1,5,1,17,13,0,0,0,2,209,4,2561,2560,East
14,1,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,16,13,12,15,229,1,0,-1,Stop
14,1,None,None,East,West,Stop,4,10,13,14,13,14,14,17,13,16,12,13,15,229,1,-1,-2,Stop
14,1,None,None,East,West,Stop,4,10,13,14,14,13,14,17,13,16,13,14,14,229,1,-2,-3,Stop
14,1,None,None,East,West,Stop,4,10,13,13,14,13,15,16,13,16,14,15,13,229,1,-3,96,Stop
15,1,North,None,East,West,Stop,4,10,13,13,14,12,15,15,13,17,15,17,13,228,1,96,195,East
15,2,North,South,None,None,Stop,4,11,13,14,14,11,15,16,13,15,13,17,12,227,1,195,294,North
15,3,None,South,East,None,Stop,4,12,13,14,15,11,15,16,13,13,13,16,12,226,1,294,393,North
16,3,None,None,East,West,Stop,4,13,13,14,15,12,15,17,13,13,14,16,11,225,1,393,492,East
17,3,None,None,East,West,Stop,4,13,14,15,15,13,15,17,13,15,14,16,10,224,1,492,591,East
18,3,North,None,None,West,Stop,4,14,14,15,15,13,14,17,13,15,15,16,11,223,1,591,690,East
18,4,North,South,None,None,Stop,4,14,15,15,15,13,15,17,13,15,14,16,10,222,1,690,789,North
18,5,North,South,None,None,Stop,4,13,15,14,15,14,15,17,13,15,14,14,10,221,1,789,888,North
18,6,None,South,East,West,Stop,4,12,15,14,14,14,14,16,13,15,12,12,8,220,1,888,987,North
19,6,None,None,East,West,Stop,4,12,16,13,14,14,15,17,13,17,14,14,10,219,1,987,1086,East
20,6,None,None,East,West,Stop,4,12,17,14,14,14,14,16,13,19,14,14,12,218,1,1086,1185,East
21,6,North,South,None,West,Stop,4,12,17,14,13,14,13,15,13,20,14,14,13,217,1,1185,1284,East
21,7,North,South,None,None,Stop,4,12,18,15,13,13,13,15,13,20,12,14,13,216,1,1284,1383,North
21,8,North,South,None,None,Stop,4,12,18,16,13,14,13,14,13,19,10,12,12,215,1,1383,1482,North
21,9,North,South,East,West,Stop,4,12,17,15,13,14,14,14,13,17,10,12,10,214,1,1482,1581,North
21,10,North,South,None,None,Stop,4,12,17,14,13,14,14,15,13,16,10,11,9,213,1,1581,1680,North
21,11,North,South,None,None,Stop,4,12,16,13,13,14,15,15,13,14,10,11,9,212,1,1680,1779,North
21,12,North,South,None,None,Stop,4,12,15,13,13,13,15,14,13,12,9,11,7,211,1,1779,1878,North
21,13,North,South,East,West,Stop,4,12,15,12,13,12,15,15,13,11,9,11,6,210,1,1878,1877,North
20,13,None,None,East,West,Stop,4,13,15,12,13,11,15,15,13,9,8,11,4,210,2,1877,1876,West
19,13,North,South,East,None,Stop,4,13,15,11,13,10,15,16,13,8,8,11,2,210,3,1876,1875,West
19,14,North,South,None,None,Stop,4,13,15,11,13,9,15,17,13,7,9,11,3,210,2,1875,1874,North
19,15,None,South,None,West,Stop,4,13,14,10,13,8,15,17,13,7,11,11,5,210,2,1874,1873,North
18,15,None,None,East,West,Stop,4,13,13,10,13,9,15,16,13,7,10,9,3,210,3,1873,1872,West
17,15,None,None,East,West,Stop,4,13,13,10,13,10,15,17,13,6,9,7,2,210,3,1872,1871,West
16,15,None,None,East,West,Stop,4,12,13,11,13,11,15,17,13,6,7,5,2,210,3,1871,1870,West
15,15,North,None,East,West,Stop,4,13,13,10,13,11,15,16,13,4,7,4,4,210,3,1870,1869,West
14,15,None,South,East,West,Stop,4,12,13,10,13,12,15,17,13,4,6,2,5,210,4,1869,1868,West
14,14,North,South,None,West,Stop,4,13,13,10,13,11,15,17,13,2,5,4,3,210,5,1868,1867,South
14,13,North,None,East,West,Stop,4,13,13,10,13,12,15,16,13,1,4,4,1,210,5,1867,2066,South
15,13,None,None,East,West,Stop,3,13,13,10,13,12,16,7,1,2,5,6,0,210,4,2066,2065,East
14,13,North,None,East,West,Stop,3,13,13,10,13,12,15,8,1,1,4,4,0,210,5,2065,2264,West
13,13,North,None,East,West,Stop,2,1,2,11,13,12,16,8,1,23,2,4,0,210,5,2264,2463,West
12,13,None,None,East,West,Stop,1,1,2,3,1,12,15,8,1,22,0,2,0,210,4,2463,2462,West
11,13,None,None,East,West,Stop,1,1,2,4,1,13,15,9,1,21,0,4,0,210,4,2462,2461,West
12,13,None,None,East,West,Stop,1,1,1,5,1,13,14,8,1,0,0,2,0,210,4,2461,2460,East
13,13,North,None,East,West,Stop,1,1,1,4,1,14,14,7,1,0,0,2,0,210,5,2460,2459,East
13,14,North,South,East,None,Stop,1,1,2,3,1,14,14,6,1,24,0,1,0,210,5,2459,2458,North
13,15,None,South,East,West,Stop,1,1,3,2,1,14,15,7,1,24,0,1,0,210,4,2458,0,North
14,1,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,16,13,12,15,229,1,0,99,Stop
15,1,North,None,East,West,Stop,4,11,13,13,13,14,13,17,13,16,14,13,14,228,1,99,198,East
16,1,None,None,East,West,Stop,4,11,13,13,14,14,14,17,13,17,16,15,12,227,1,198,197,East
15,1,North,None,East,West,Stop,4,10,13,13,15,14,13,16,13,17,16,13,13,227,1,197,296,West
15,2,North,South,None,None,Stop,4,10,13,13,15,15,13,16,13,16,15,11,11,226,1,296,395,North
15,3,None,South,East,None,Stop,4,10,13,12,15,16,13,15,13,15,15,11,10,225,1,395,494,North
16,3,None,None,East,West,Stop,4,10,13,11,15,16,13,15,13,16,17,10,10,224,1,494,593,East
17,3,None,None,East,West,Stop,4,11,13,10,15,15,13,16,13,16,19,12,10,223,1,593,692,East
18,3,North,None,None,West,Stop,4,10,13,9,15,16,13,17,13,18,21,12,12,222,1,692,791,East
18,4,North,South,None,None,Stop,4,11,13,8,15,17,13,16,13,16,21,10,12,221,1,791,890,North
18,5,North,South,None,None,Stop,4,11,13,9,15,16,13,15,13,15,19,10,12,220,1,890,989,North
18,6,None,South,East,West,Stop,4,12,13,10,15,15,13,14,13,13,17,10,10,219,1,989,1088,North
19,6,None,None,East,West,Stop,4,13,13,11,15,14,13,15,13,13,17,12,12,218,1,1088,1187,East
20,6,None,None,East,West,Stop,4,12,13,12,15,14,13,14,13,15,17,13,14,217,1,1187,1286,East
21,6,North,South,None,West,Stop,4,13,13,11,15,14,13,14,14,15,19,14,15,216,1,1286,1385,East
21,7,North,South,None,None,Stop,4,12,13,12,15,13,13,14,14,15,17,14,15,215,1,1385,1484,North
21,8,North,South,None,None,Stop,4,12,13,13,15,12,13,14,15,14,15,14,14,214,1,1484,1583,North
21,9,North,South,East,West,Stop,4,13,13,14,15,13,13,14,15,12,13,12,13,213,1,1583,1682,North
21,10,North,South,None,None,Stop,4,13,13,13,15,14,13,14,15,11,13,10,11,212,1,1682,1781,North
21,11,North,South,None,None,Stop,4,12,13,13,14,14,14,14,14,11,11,10,11,211,1,1781,1880,North
21,12,North,South,None,None,Stop,4,13,13,13,15,13,14,13,14,9,11,10,10,210,1,1880,1979,North
21,13,North,South,East,West,Stop,4,13,14,12,15,13,13,13,14,9,11,8,8,209,1,1979,1978,North
20,13,None,None,East,West,Stop,4,13,14,11,15,13,13,14,14,8,11,7,8,209,2,1978,1977,West
19,13,North,South,East,None,Stop,4,14,14,12,15,13,13,13,14,6,9,6,8,209,3,1977,1976,West
19,14,North,South,None,None,Stop,4,14,13,12,15,13,14,13,15,6,8,6,6,209,2,1976,1975,North
19,15,None,South,None,West,Stop,4,13,13,12,16,13,13,14,15,8,8,8,4,209,2,1975,1974,North
18,15,None,None,East,West,Stop,4,13,13,12,15,14,13,15,15,7,6,6,4,209,3,1974,1973,West
17,15,None,None,East,West,Stop,4,14,13,11,15,14,14,15,16,5,6,4,2,209,3,1973,2172,West
16,15,None,None,East,West,Stop,3,14,13,12,15,13,14,15,15,4,4,4,0,209,3,2172,2171,West
15,15,North,None,East,West,Stop,3,14,14,12,16,13,15,7,1,2,4,2,0,209,3,2171,2170,West
14,15,None,South,East,West,Stop,3,14,13,12,16,13,15,7,1,2,3,1,0,209,4,2170,2369,West
13,15,None,South,East,West,Stop,2,15,13,12,16,6,1,6,1,4,2,0,0,209,4,2369,2368,West
13,14,North,South,East,None,Stop,2,15,13,12,16,5,1,6,1,3,3,0,0,209,5,2368,2367,South
13,13,North,None,East,West,Stop,2,15,13,12,17,5,1,6,1,2,5,0,0,209,5,2367,2366,South
14,13,North,None,East,West,Stop,2,15,13,12,17,5,1,6,1,1,6,0,0,209,5,2366,2565,East
15,13,None,None,East,West,Stop,1,2,1,12,17,5,1,7,1,0,7,0,0,209,4,2565,2564,East
14,13,North,None,East,West,Stop,1,3,1,12,17,6,1,7,1,0,6,0,0,209,5,2564,2563,West
13,13,North,None,East,West,Stop,1,3,1,12,18,7,1,7,1,0,6,0,0,209,5,2563,2562,West
13,14,North,South,East,None,Stop,1,4,1,11,18,6,1,7,1,0,6,0,0,209,5,2562,2561,North
13,15,None,South,East,West,Stop,1,4,1,12,18,7,1,6,1,0,4,0,0,209,4,2561,2560,North
12,15,North,None,East,West,Stop,1,5,1,11,18,6,1,6,1,0,4,0,0,209,3,2560,2559,West
12,16,North,South,None,None,Stop,1,6,1,10,18,6,1,7,1,0,4,0,0,209,2,2559,2558,North
12,17,North,South,None,None,Stop,1,5,1,10,18,5,1,7,1,0,3,0,0,209,1,2558,2657,North
12,18,None,South,None,West,Stop,1,5,1,11,18,4,1,7,1,0,1,0,0,208,1,2657,0,North
14,1,None,None,East,West,Stop,4,10,13,13,13,14,13,17,13,16,13,12,15,229,1,0,99,Stop
13,1,None,None,East,West,Stop,4,10,13,12,13,14,14,17,13,15,13,14,16,228,1,99,198,West
12,1,North,None,East,West,Stop,4,11,13,12,13,13,14,17,13,13,12,14,16,227,1,198,297,West
11,1,None,None,East,West,Stop,4,11,13,13,13,13,15,16,13,12,14,16,17,226,1,297,396,West
10,1,None,None,East,West,Stop,4,10,13,14,13,14,15,16,13,12,16,18,18,225,1,396,495,West
9,1,None,None,East,West,Stop,4,11,13,15,13,13,15,16,13,14,18,18,18,224,1,495,594,West
8,1,None,None,East,West,Stop,4,10,13,16,13,14,15,15,13,14,20,20,20,223,1,594,693,West
7,1,None,None,East,West,Stop,4,11,13,16,13,13,15,16,13,16,21,20,22,222,1,693,792,West
6,1,None,None,East,West,Stop,4,11,13,17,13,12,15,17,13,17,23,20,22,221,1,792,891,West
5,1,None,None,East,West,Stop,4,12,13,16,13,13,15,16,13,19,23,22,22,220,1,891,990,West
4,1,None,None,East,West,Stop,4,11,13,17,13,12,15,15,13,19,25,22,22,219,1,990,1089,West
3,1,None,None,East,West,Stop,4,10,13,17,13,12,16,14,13,19,26,24,24,218,1,1089,1188,West
2,1,None,None,East,West,Stop,4,11,13,16,13,12,16,15,13,21,26,25,25,217,1,1188,1287,West
1,1,North,None,East,None,Stop,4,10,13,17,13,12,16,15,13,21,28,26,27,216,1,1287,1386,West
1,2,North,South,None,None,Stop,4,11,13,17,13,12,15,16,13,21,27,24,27,215,1,1386,1485,North
1,3,None,South,East,None,Stop,4,12,13,16,13,13,15,17,13,21,25,24,26,214,1,1485,1584,North
2,3,None,None,East,West,Stop,4,12,13,17,13,13,15,17,13,20,25,23,25,213,1,1584,1683,East
3,3,North,None,East,West,Stop,4,12,13,17,13,12,15,17,13,19,24,21,24,212,1,1683,1782,East
4,3,None,None,East,West,Stop,4,11,13,16,13,12,15,17,13,17,22,20,23,211,1,1782,1881,East
5,3,None,None,East,West,Stop,4,12,13,16,13,11,15,17,13,17,21,18,22,210,1,1881,1980,East
6,3,North,None,None,West,Stop,4,11,13,17,13,12,15,17,13,15,21,18,20,209,1,1980,2079,East
6,4,North,South,None,None,Stop,4,10,13,17,13,12,16,16,13,13,20,18,18,208,1,2079,2178,North
6,5,North,South,None,None,Stop,4,11,13,16,13,12,15,15,13,13,18,16,18,207,1,2178,2277,North
6,6,North,South,East,None,Stop,4,11,13,17,13,11,15,16,13,12,18,14,16,206,1,2277,2376,North
6,7,North,South,None,None,Stop,4,11,13,17,13,12,15,15,13,11,17,14,15,205,1,2376,2475,North
6,8,North,South,None,None,Stop,4,10,13,16,13,12,16,15,13,9,15,14,15,204,1,2475,2574,North
6,9,North,South,East,West,Stop,4,11,13,17,13,12,15,16,13,9,15,12,14,203,1,2574,2673,North
6,10,North,South,None,None,Stop,4,12,13,16,13,11,15,16,13,9,13,10,12,202,1,2673,2772,North
6,11,North,South,None,None,Stop,4,11,13,15,13,11,15,15,13,7,11,9,12,201,1,2772,2871,North
6,12,North,South,None,None,Stop,4,11,13,14,13,10,15,16,13,6,9,7,12,200,1,2871,2970,North
6,13,North,South,East,West,Stop,4,12,13,14,14,9,15,17,13,6,9,5,11,199,1,2970,2969,North
7,13,None,None,East,West,Stop,4,12,13,14,15,9,15,17,13,5,9,4,9,199,2,2969,2968,East
