@relation pacmanInformation-weka.filters.unsupervised.attribute.Remove-R24

@attribute PacPosX numeric
@attribute PacPosY numeric
@attribute ActN {North,None}
@attribute ActSo {South,None}
@attribute ActE {East,None}
@attribute ActW {West,None}
@attribute ActS {Stop,None}
@attribute NumAgents numeric
@attribute G1PosX numeric
@attribute G1PosY numeric
@attribute G2PosX numeric
@attribute G2PosY numeric
@attribute G3PosX numeric
@attribute G3PosY numeric
@attribute G4PosX numeric
@attribute G4PosY numeric
@attribute DistG1 numeric
@attribute DistG2 numeric
@attribute DistG3 numeric
@attribute DistG4 numeric
@attribute NumDots numeric
@attribute DistDot numeric
@attribute Score numeric
@attribute PacDir {North,South,East,West,Stop,None}

@data
8,7,North,South,East,None,Stop,3,5,7,3,1,19,5,25,14,3,0,13,23,0,0,168,South
8,6,North,South,East,West,Stop,3,5,6,3,1,20,5,24,14,3,0,13,24,0,0,167,South
7,6,None,None,East,West,Stop,3,5,7,3,1,20,6,24,14,3,0,13,26,0,0,166,West
6,6,North,None,East,West,Stop,3,4,7,3,1,20,6,24,15,3,0,14,26,0,0,165,West
6,7,North,South,None,West,Stop,3,5,7,3,1,20,5,23,15,1,0,16,26,0,0,164,North
5,7,North,South,East,West,Stop,2,1,1,3,1,20,4,24,15,0,0,18,27,0,0,363,West
5,6,North,South,East,West,Stop,2,1,1,3,1,20,4,24,15,0,0,17,27,0,0,362,South
5,5,North,South,None,West,Stop,2,1,1,3,1,19,4,23,15,0,0,15,29,0,0,361,South
5,4,North,South,None,West,Stop,2,1,1,3,1,19,4,24,15,0,0,14,30,0,0,360,South
5,3,North,None,East,West,Stop,2,1,1,3,1,19,3,24,15,0,0,14,31,0,0,359,South
6,3,None,None,East,West,Stop,2,1,1,3,1,18,3,24,15,0,0,12,30,0,0,358,East
7,3,None,None,East,West,Stop,2,1,1,3,1,18,4,24,15,0,0,12,28,0,0,357,East
8,3,North,None,East,West,Stop,2,1,1,3,1,17,4,24,14,0,0,10,28,0,0,356,East
8,4,North,South,East,None,Stop,2,1,1,3,1,17,5,25,14,0,0,10,28,0,0,355,North
9,4,North,South,East,West,Stop,2,1,1,3,1,17,6,25,15,0,0,10,27,0,0,354,East
9,5,North,South,East,West,Stop,2,1,1,3,1,17,5,25,15,0,0,8,27,0,0,353,North
10,5,North,South,East,West,Stop,2,1,1,3,1,17,5,25,16,0,0,7,26,0,0,352,East
11,5,North,South,None,West,Stop,2,1,1,3,1,17,4,25,16,0,0,7,24,0,0,351,East
11,4,North,South,None,West,Stop,2,1,1,3,1,17,5,25,15,0,0,7,25,0,0,350,South
11,3,North,None,None,West,Stop,2,1,1,3,1,17,4,25,15,0,0,7,25,0,0,349,South
10,3,North,None,East,West,Stop,2,1,1,3,1,17,4,24,15,0,0,8,26,0,0,348,West
10,4,North,South,East,West,Stop,2,1,1,3,1,18,4,24,15,0,0,8,24,0,0,347,North
11,4,North,South,None,West,Stop,2,1,1,3,1,18,4,23,15,0,0,7,22,0,0,346,East
11,5,North,South,None,West,Stop,2,1,1,3,1,18,4,23,14,0,0,8,22,0,0,345,North
11,6,North,South,None,West,Stop,2,1,1,3,1,18,5,23,15,0,0,8,22,0,0,344,North
11,7,North,South,None,West,Stop,2,1,1,3,1,19,5,23,16,0,0,10,22,0,0,343,North
11,8,North,South,None,West,Stop,2,1,1,3,1,19,6,24,16,0,0,10,20,0,0,342,North
11,9,North,South,None,West,Stop,2,1,1,3,1,19,6,24,15,0,0,11,18,0,0,341,North
11,10,North,South,None,West,Stop,2,1,1,3,1,19,5,24,14,0,0,13,18,0,0,340,North
11,11,North,South,None,West,Stop,2,1,1,3,1,18,5,24,15,0,0,13,18,0,0,339,North
11,12,None,South,East,West,Stop,2,1,1,3,1,19,5,25,15,0,0,15,18,0,0,338,North
12,12,None,None,East,West,Stop,2,1,1,3,1,19,5,25,16,0,0,14,16,0,0,337,East
13,12,None,South,East,West,Stop,2,1,1,3,1,19,4,24,16,0,0,14,14,0,0,336,East
13,11,North,South,East,None,Stop,2,1,1,3,1,20,4,23,16,0,0,14,14,0,0,335,South
14,11,North,South,East,West,Stop,2,1,1,3,1,21,4,23,15,0,0,14,14,0,0,334,East
14,10,North,South,East,West,Stop,2,1,1,3,1,21,3,23,16,0,0,14,16,0,0,333,South
14,9,North,South,None,West,Stop,2,1,1,3,1,21,3,24,16,0,0,13,18,0,0,332,South
14,8,North,South,East,West,Stop,2,1,1,3,1,21,3,25,16,0,0,12,20,0,0,331,South
14,7,North,South,None,West,Stop,2,1,1,3,1,21,3,25,17,0,0,11,20,0,0,330,South
14,6,North,South,East,West,Stop,2,1,1,3,1,21,3,25,16,0,0,10,21,0,0,329,South
14,5,North,South,None,West,Stop,2,1,1,3,1,21,4,25,16,0,0,8,21,0,0,328,South
14,4,North,South,East,West,Stop,2,1,1,3,1,20,4,25,15,0,0,6,22,0,0,327,South
15,4,None,South,East,West,Stop,2,1,1,3,1,20,5,25,15,0,0,6,20,0,0,326,East
16,4,None,South,East,West,Stop,2,1,1,3,1,19,5,24,15,0,0,4,20,0,0,325,East
17,4,North,South,East,West,Stop,2,1,1,3,1,19,5,24,16,0,0,3,18,0,0,324,East
17,5,North,South,East,None,Stop,2,1,1,3,1,18,5,23,16,0,0,1,17,0,0,323,North
18,5,North,South,East,West,Stop,1,1,1,3,1,5,1,23,16,0,0,0,15,0,0,522,East
18,6,None,South,East,West,Stop,1,1,1,3,1,5,1,23,15,0,0,0,13,0,0,521,North
19,6,None,South,East,West,Stop,1,1,1,3,1,5,1,23,14,0,0,0,11,0,0,520,East
20,6,None,South,East,West,Stop,1,1,1,3,1,5,1,22,14,0,0,0,10,0,0,519,East
21,6,None,None,East,West,Stop,1,1,1,3,1,5,1,22,14,0,0,0,8,0,0,518,East
22,6,None,None,East,West,Stop,1,1,1,3,1,5,1,22,13,0,0,0,8,0,0,517,East
23,6,North,South,East,West,Stop,1,1,1,3,1,5,1,22,14,0,0,0,10,0,0,516,East
23,7,North,South,East,None,Stop,1,1,1,3,1,5,1,22,15,0,0,0,10,0,0,515,North
23,8,North,South,East,West,Stop,1,1,1,3,1,5,1,21,15,0,0,0,10,0,0,514,North
23,9,North,South,East,None,Stop,1,1,1,3,1,5,1,21,16,0,0,0,10,0,0,513,North
23,10,North,South,East,West,Stop,1,1,1,3,1,5,1,20,16,0,0,0,8,0,0,512,North
23,11,None,South,East,West,Stop,1,1,1,3,1,5,1,20,15,0,0,0,8,0,0,511,North
22,11,None,South,East,None,Stop,1,1,1,3,1,5,1,20,16,0,0,0,7,0,0,510,West
22,10,North,None,East,West,Stop,1,1,1,3,1,5,1,20,16,0,0,0,9,0,0,509,South
21,10,None,None,East,West,Stop,1,1,1,3,1,5,1,20,17,0,0,0,7,0,0,508,West
20,10,North,None,East,West,Stop,1,1,1,3,1,5,1,21,17,0,0,0,8,0,0,507,West
20,11,North,South,None,West,Stop,1,1,1,3,1,5,1,21,17,0,0,0,6,0,0,506,North
20,12,North,South,None,West,Stop,1,1,1,3,1,5,1,20,17,0,0,0,6,0,0,505,North
20,13,North,South,None,West,Stop,1,1,1,3,1,5,1,21,17,0,0,0,4,0,0,504,North
20,14,North,South,None,West,Stop,1,1,1,3,1,5,1,20,17,0,0,0,4,0,0,503,North
1,18,None,South,East,None,Stop,4,5,9,11,3,17,6,25,13,13,25,28,29,0,0,0,Stop
1,17,North,South,None,None,Stop,4,6,9,11,4,17,6,25,13,13,23,27,28,0,0,-1,South
1,16,North,South,East,None,Stop,4,5,9,10,4,17,5,25,13,11,21,27,27,0,0,-2,South
2,16,None,South,East,West,Stop,4,5,10,10,5,17,4,25,13,9,19,27,25,0,0,-3,East
2,15,North,South,East,West,Stop,4,5,10,10,5,17,5,25,14,8,18,25,23,0,0,-4,South
2,14,North,None,East,West,Stop,4,5,9,11,5,17,4,24,14,8,18,25,22,0,0,-5,South
3,14,North,None,East,West,Stop,4,5,9,11,5,17,5,24,14,7,17,23,22,0,0,-6,East
4,14,North,None,East,West,Stop,4,6,9,10,5,17,6,24,15,7,15,21,20,0,0,-7,East
5,14,North,None,East,West,Stop,4,6,10,9,5,17,5,23,15,5,13,21,19,0,0,-8,East
6,14,North,None,East,West,Stop,4,6,10,8,5,18,5,23,15,4,11,21,19,0,0,-9,East
7,14,North,None,East,West,Stop,4,6,9,8,5,18,5,24,15,6,10,20,19,0,0,-10,East
8,14,North,South,East,West,Stop,4,5,9,8,6,19,5,25,15,8,8,20,19,0,0,-11,East
8,13,North,South,East,None,Stop,4,4,9,8,5,20,5,25,16,8,8,20,20,0,0,-12,South
8,12,North,South,East,West,Stop,4,4,10,8,6,20,6,25,16,6,6,18,22,0,0,-13,South
8,11,North,South,East,None,Stop,4,4,10,8,5,21,6,25,17,5,6,18,23,0,0,-14,South
8,10,North,South,East,None,Stop,4,3,10,8,4,22,6,25,17,5,6,18,25,0,0,-15,South
8,9,North,South,East,None,Stop,4,4,10,9,4,23,6,25,18,5,6,18,25,0,0,-16,South
8,8,North,South,East,None,Stop,4,5,10,10,4,24,6,24,18,5,6,18,27,0,0,-17,South
8,7,North,South,East,None,Stop,4,4,10,10,5,24,7,25,18,7,4,16,28,0,0,-18,South
9,7,North,South,East,West,Stop,4,5,10,9,5,25,7,25,18,7,2,16,27,0,0,-19,East
9,6,North,South,East,West,Stop,4,4,10,10,5,25,7,25,18,9,2,17,28,0,0,-20,South
9,5,North,South,East,West,Stop,4,4,9,10,4,24,7,25,18,9,2,17,28,0,0,-21,South
9,4,North,South,East,West,Stop,4,4,8,10,5,24,7,25,17,9,2,18,30,0,0,-22,South
10,4,North,South,East,West,Stop,4,4,8,10,5,24,6,25,18,10,1,16,28,0,0,-23,East
10,5,North,South,East,West,Stop,3,4,9,3,1,25,6,25,17,10,0,16,26,0,0,176,North
10,6,North,South,East,West,Stop,3,4,9,3,1,24,6,25,16,9,0,14,24,0,0,175,North
10,7,North,South,East,West,Stop,3,5,9,3,1,24,7,25,15,7,0,14,22,0,0,174,North
10,8,North,South,East,West,Stop,3,4,9,3,1,24,8,25,14,7,0,14,22,0,0,173,North
10,9,North,South,East,West,Stop,3,5,9,3,1,24,7,25,15,5,0,16,22,0,0,172,North
9,9,North,South,East,West,Stop,3,5,10,3,1,24,8,25,16,5,0,16,22,0,0,171,West
9,10,North,South,East,West,Stop,3,4,10,3,1,24,7,25,15,5,0,18,20,0,0,170,North
8,10,North,South,East,None,Stop,3,4,9,3,1,23,7,24,15,5,0,18,22,0,0,169,West
8,9,North,South,East,None,Stop,3,4,8,3,1,23,8,24,16,5,0,16,23,0,0,168,South
8,8,North,South,East,None,Stop,3,3,8,3,1,23,7,24,16,5,0,16,24,0,0,167,South
8,7,North,South,East,None,Stop,3,3,8,3,1,23,7,24,16,6,0,15,24,0,0,166,South
8,6,North,South,East,West,Stop,3,3,7,3,1,24,7,23,16,6,0,17,24,0,0,165,South
7,6,None,None,East,West,Stop,3,3,6,3,1,24,6,22,16,4,0,17,24,0,0,164,West
6,6,North,None,East,West,Stop,3,2,6,3,1,24,7,22,15,4,0,19,24,0,0,163,West
5,6,North,South,East,West,Stop,3,1,6,3,1,24,7,22,14,4,0,20,26,0,0,162,West
4,6,North,South,East,West,Stop,3,1,6,3,1,24,8,23,14,3,0,22,26,0,0,161,West
3,6,North,South,East,West,Stop,3,1,7,3,1,23,8,23,13,3,0,22,27,0,0,160,West
3,7,North,South,East,None,Stop,3,1,6,3,1,22,8,23,13,3,0,20,25,0,0,159,North
3,8,North,South,East,None,Stop,3,1,7,3,1,22,8,22,13,3,0,19,25,0,0,158,North
3,9,North,South,East,None,Stop,3,1,6,3,1,22,8,23,13,5,0,20,23,0,0,157,North
3,10,None,South,East,None,Stop,3,1,6,3,1,22,8,22,13,6,0,21,23,0,0,156,North
4,10,None,South,East,West,Stop,3,2,6,3,1,22,8,22,14,6,0,20,22,0,0,155,East
4,9,North,South,East,West,Stop,3,1,6,3,1,21,8,22,14,6,0,18,22,0,0,154,South
4,8,North,South,East,West,Stop,3,1,6,3,1,22,8,22,13,5,0,18,24,0,0,153,South
4,7,North,South,East,West,Stop,3,2,6,3,1,23,8,22,14,3,0,20,26,0,0,152,South
4,6,North,South,East,West,Stop,3,2,6,3,1,23,8,22,15,2,0,21,26,0,0,151,South
3,6,North,South,East,West,Stop,3,1,6,3,1,23,7,21,15,2,0,21,28,0,0,150,West
2,6,None,South,East,West,Stop,3,1,5,3,1,23,8,22,15,2,0,23,28,0,0,149,West
2,5,North,South,East,West,Stop,3,1,6,3,1,23,9,21,15,2,0,25,29,0,0,148,South
1,5,North,South,East,None,Stop,2,1,1,3,1,23,10,21,15,0,0,27,31,0,0,347,West
1,6,North,South,East,None,Stop,2,1,1,3,1,24,10,21,16,0,0,27,31,0,0,346,North
2,6,None,South,East,West,Stop,2,1,1,3,1,24,10,21,17,0,0,26,30,0,0,345,East
3,6,North,South,East,West,Stop,2,1,1,3,1,23,10,21,17,0,0,24,29,0,0,344,East
3,7,North,South,East,None,Stop,2,1,1,3,1,23,9,21,17,0,0,22,29,0,0,343,North
4,7,North,South,East,West,Stop,2,1,1,3,1,23,9,21,18,0,0,21,27,0,0,342,East
4,8,North,South,East,West,Stop,2,1,1,3,1,24,9,21,17,0,0,21,25,0,0,341,North
4,9,North,South,East,West,Stop,2,1,1,3,1,24,8,20,17,0,0,21,24,0,0,340,North
5,9,North,South,East,West,Stop,2,1,1,3,1,23,8,20,17,0,0,19,24,0,0,339,East
5,8,North,South,East,West,Stop,2,1,1,3,1,22,8,21,17,0,0,17,24,0,0,338,South
6,8,North,South,None,West,Stop,2,1,1,3,1,21,8,20,17,0,0,15,22,0,0,337,East
6,9,North,South,None,West,Stop,2,1,1,3,1,22,8,19,17,0,0,17,22,0,0,336,North
6,10,None,South,None,West,Stop,2,1,1,3,1,22,8,20,17,0,0,18,20,0,0,335,North
5,10,None,South,East,West,Stop,2,1,1,3,1,22,8,19,17,0,0,19,20,0,0,334,West
5,9,North,South,East,West,Stop,2,1,1,3,1,21,8,18,17,0,0,17,22,0,0,333,South
5,8,North,South,East,West,Stop,2,1,1,3,1,22,8,19,17,0,0,17,22,0,0,332,South
6,8,North,South,None,West,Stop,2,1,1,3,1,22,8,18,17,0,0,16,22,0,0,331,East
6,9,North,South,None,West,Stop,2,1,1,3,1,23,8,18,18,0,0,18,20,0,0,330,North
6,10,None,South,None,West,Stop,2,1,1,3,1,22,8,18,17,0,0,18,20,0,0,329,North
5,10,None,South,East,West,Stop,2,1,1,3,1,23,8,19,17,0,0,20,21,0,0,328,West
5,9,North,South,East,West,Stop,2,1,1,3,1,23,9,19,17,0,0,18,23,0,0,327,South
6,9,North,South,None,West,Stop,2,1,1,3,1,23,8,19,18,0,0,18,22,0,0,326,East
6,8,North,South,None,West,Stop,2,1,1,3,1,22,8,19,18,0,0,16,24,0,0,325,South
6,7,North,South,None,West,Stop,2,1,1,3,1,22,8,20,18,0,0,17,26,0,0,324,South
6,6,North,None,East,West,Stop,2,1,1,3,1,21,8,21,18,0,0,17,26,0,0,323,South
7,6,None,None,East,West,Stop,2,1,1,3,1,22,8,21,17,0,0,17,25,0,0,322,East
8,6,North,South,East,West,Stop,2,1,1,3,1,22,8,21,17,0,0,16,23,0,0,321,East
8,7,North,South,East,None,Stop,2,1,1,3,1,23,8,20,17,0,0,16,21,0,0,320,North
9,7,North,South,East,West,Stop,2,1,1,3,1,23,9,19,17,0,0,16,21,0,0,319,East
9,8,North,South,East,West,Stop,2,1,1,3,1,23,10,19,18,0,0,16,19,0,0,318,North
9,9,North,South,East,West,Stop,2,1,1,3,1,22,10,19,17,0,0,14,17,0,0,317,North
9,10,North,South,East,West,Stop,2,1,1,3,1,21,10,18,17,0,0,12,17,0,0,316,North
10,10,North,South,East,West,Stop,2,1,1,3,1,21,10,18,18,0,0,11,17,0,0,315,East
11,10,North,South,None,West,Stop,2,1,1,3,1,22,10,19,18,0,0,11,17,0,0,314,East
11,11,North,South,None,West,Stop,2,1,1,3,1,21,10,20,18,0,0,11,16,0,0,313,North
11,12,None,South,East,West,Stop,2,1,1,3,1,20,10,20,18,0,0,11,15,0,0,312,North
12,12,None,None,East,West,Stop,2,1,1,3,1,21,10,20,18,0,0,11,13,0,0,311,East
13,12,None,South,East,West,Stop,2,1,1,3,1,20,10,20,17,0,0,9,11,0,0,310,East
13,11,North,South,East,None,Stop,2,1,1,3,1,20,10,20,16,0,0,8,12,0,0,309,South
14,11,North,South,East,West,Stop,2,1,1,3,1,20,11,20,16,0,0,6,11,0,0,308,East
15,11,North,South,East,West,Stop,2,1,1,3,1,20,11,20,16,0,0,5,9,0,0,307,East
16,11,North,South,East,West,Stop,2,1,1,3,1,20,10,20,15,0,0,5,8,0,0,306,East
16,10,North,None,East,West,Stop,2,1,1,3,1,20,11,20,15,0,0,5,8,0,0,305,South
17,10,North,None,East,West,Stop,2,1,1,3,1,20,12,20,14,0,0,5,6,0,0,304,East
17,11,North,South,East,West,Stop,2,1,1,3,1,19,12,19,14,0,0,3,6,0,0,303,North
17,12,North,South,East,West,Stop,2,1,1,3,1,18,12,20,14,0,0,1,4,0,0,302,North
18,12,North,South,East,West,Stop,1,1,1,3,1,5,1,19,14,0,0,0,3,0,0,501,East
18,13,North,South,East,West,Stop,1,1,1,3,1,5,1,19,14,0,0,0,2,0,0,500,North
18,14,None,South,East,West,Stop,1,1,1,3,1,5,1,19,14,0,0,0,2,0,0,499,North
19,14,None,South,East,West,Stop,1,1,1,3,1,5,1,19,13,0,0,0,2,0,0,498,East
14,3,None,None,East,West,Stop,4,10,15,13,15,14,15,17,15,16,13,12,15,0,0,0,Stop
15,3,North,None,East,West,Stop,4,11,15,14,15,15,15,17,15,16,13,12,14,0,0,-1,East
15,4,North,South,None,None,Stop,4,11,15,13,15,15,15,17,15,15,13,11,12,0,0,-2,North
15,5,None,South,East,None,Stop,4,10,15,13,15,15,15,16,15,15,12,10,11,0,0,-3,North
16,5,None,None,East,West,Stop,4,11,15,13,16,14,15,16,15,15,14,12,10,0,0,-4,East
17,5,None,None,East,West,Stop,4,12,15,13,15,14,16,16,15,15,14,14,11,0,0,-5,East
18,5,North,None,None,West,Stop,4,12,15,14,15,14,17,16,15,16,14,16,13,0,0,-6,East
18,6,North,South,None,None,Stop,4,12,15,15,15,13,17,15,15,15,12,16,12,0,0,-7,North
18,7,North,South,None,None,Stop,4,11,15,15,15,14,17,15,15,15,11,14,11,0,0,-8,North
18,8,None,South,East,West,Stop,4,10,15,15,15,15,17,15,15,15,10,12,9,0,0,-9,North
17,8,None,None,East,West,Stop,4,11,15,16,15,14,17,16,15,13,8,12,9,0,0,-10,West
16,8,None,None,East,West,Stop,4,12,15,17,15,13,17,15,15,11,8,12,8,0,0,-11,West
15,8,North,None,East,West,Stop,4,13,15,17,15,12,17,15,15,9,9,12,7,0,0,-12,West
15,9,North,South,None,None,Stop,4,13,16,17,15,11,17,15,15,9,8,12,6,0,0,-13,North
15,10,North,South,None,None,Stop,4,13,17,17,15,11,17,15,15,9,7,11,5,0,0,-14,North
15,11,None,South,East,None,Stop,4,13,17,17,15,10,17,15,15,8,6,11,5,0,0,-15,North
16,11,None,None,East,West,Stop,4,14,17,17,15,11,17,14,15,8,5,11,6,0,0,-16,East
17,11,None,None,East,West,Stop,4,14,16,16,15,10,17,14,15,8,5,13,6,0,0,-17,East
18,11,None,None,East,West,Stop,4,14,17,17,15,11,17,15,15,10,5,13,8,0,0,-18,East
19,11,North,None,East,West,Stop,4,14,16,16,15,10,17,14,15,10,7,15,10,0,0,-19,East
19,12,North,South,None,None,Stop,4,13,16,17,15,10,17,14,16,10,5,14,8,0,0,-20,North
19,13,North,South,None,West,Stop,4,13,15,17,15,10,17,14,15,8,4,13,6,0,0,-21,North
18,13,None,None,East,West,Stop,4,13,15,17,15,10,17,15,15,7,3,12,6,0,0,-22,West
17,13,None,None,East,West,Stop,4,13,15,16,15,11,17,14,15,6,3,10,6,0,0,-23,West
16,13,None,None,East,West,Stop,4,14,15,17,15,10,17,14,16,4,3,10,6,0,0,-24,West
15,13,None,None,East,West,Stop,4,13,15,17,15,10,17,13,16,4,4,9,5,0,0,-25,West
14,13,None,None,East,West,Stop,4,13,16,16,15,11,17,13,16,4,4,7,3,0,0,-26,West
13,13,None,None,East,West,Stop,4,13,17,16,15,10,17,13,15,4,5,7,3,0,0,-27,West
12,13,None,None,East,West,Stop,4,13,17,15,15,10,17,14,15,5,5,6,4,0,0,-28,West
11,13,None,None,East,West,Stop,4,14,17,14,15,11,17,14,15,7,5,4,5,0,0,-29,West
10,13,None,None,East,West,Stop,4,13,17,14,16,12,17,14,15,7,7,6,6,0,0,-30,West
9,13,None,None,East,West,Stop,4,13,17,14,15,13,17,14,15,8,7,8,8,0,0,-31,West
8,13,North,South,East,None,Stop,4,13,17,15,15,13,16,15,15,9,9,8,9,0,0,-32,West
8,14,North,South,None,None,Stop,4,13,17,14,15,13,16,15,15,8,7,7,8,0,0,-33,North
8,15,North,South,None,West,Stop,4,14,17,15,15,13,16,15,15,8,7,6,8,0,0,-34,North
8,16,North,South,None,None,Stop,4,14,16,15,15,14,16,16,15,6,8,6,9,0,0,-35,North
8,17,None,South,East,None,Stop,4,13,16,14,15,14,15,16,15,6,8,8,10,0,0,-36,North
9,17,None,None,East,West,Stop,4,13,15,13,15,14,15,16,15,6,6,7,9,0,0,-37,East
10,17,None,None,East,West,Stop,4,13,16,13,15,13,15,16,15,4,5,5,8,0,0,-38,East
11,17,None,None,East,West,Stop,4,13,17,13,16,13,16,16,15,2,3,3,6,0,0,-39,East
12,17,North,None,East,West,Stop,4,14,17,13,17,14,16,15,15,2,1,3,6,0,0,-40,East
13,17,None,South,East,West,Stop,3,15,17,3,1,14,17,16,15,2,0,1,4,0,0,159,East
14,17,None,South,East,West,Stop,1,1,1,3,1,5,1,15,15,0,0,0,4,0,0,558,East
14,16,North,South,None,West,Stop,1,1,1,3,1,5,1,16,15,0,0,0,3,0,0,557,South
14,15,North,None,East,West,Stop,1,1,1,3,1,5,1,16,15,0,0,0,2,0,0,556,South
15,15,None,None,East,West,Stop,1,1,1,3,1,5,1,16,15,0,0,0,2,0,0,555,East
14,3,None,None,East,West,Stop,4,10,15,13,15,14,15,17,15,16,13,12,15,0,0,0,Stop
15,3,North,None,East,West,Stop,4,10,15,13,15,14,15,17,15,17,14,13,14,0,0,-1,East
15,4,North,South,None,None,Stop,4,10,15,13,15,14,15,17,15,16,13,12,13,0,0,-2,North
15,5,None,South,East,None,Stop,4,10,15,13,15,14,15,17,15,15,12,11,12,0,0,-3,North
16,5,None,None,East,West,Stop,4,10,15,13,15,14,15,17,15,16,13,12,11,0,0,-4,East
17,5,None,None,East,West,Stop,4,10,15,13,15,14,15,17,15,17,14,13,10,0,0,-5,East
18,5,North,None,None,West,Stop,4,10,15,13,15,14,15,17,15,18,15,14,11,0,0,-6,East
18,6,North,South,None,None,Stop,4,10,15,13,15,14,15,17,15,17,14,13,10,0,0,-7,North
18,7,North,South,None,None,Stop,4,10,15,13,15,14,15,17,15,16,13,12,9,0,0,-8,North
18,8,None,South,East,West,Stop,4,10,15,13,15,14,15,17,15,15,12,11,8,0,0,-9,North
17,8,None,None,East,West,Stop,4,10,15,13,15,14,15,17,15,14,11,10,7,0,0,-10,West
16,8,None,None,East,West,Stop,4,10,15,13,15,14,15,17,15,13,10,9,8,0,0,-11,West
15,8,North,None,East,West,Stop,4,10,15,13,15,14,15,17,15,12,9,8,9,0,0,-12,West
15,9,North,South,None,None,Stop,4,10,15,13,15,14,15,17,15,11,8,7,8,0,0,-13,North
15,10,North,South,None,None,Stop,4,10,15,13,15,14,15,17,15,10,7,6,7,0,0,-14,North
15,11,None,South,East,None,Stop,4,10,15,13,15,14,15,17,15,9,6,5,6,0,0,-15,North
16,11,None,None,East,West,Stop,4,10,15,13,15,14,15,17,15,10,7,6,5,0,0,-16,East
17,11,None,None,East,West,Stop,4,10,15,13,15,14,15,17,15,11,8,7,4,0,0,-17,East
18,11,None,None,East,West,Stop,4,10,15,13,15,14,15,17,15,12,9,8,5,0,0,-18,East
19,11,North,None,East,West,Stop,4,10,15,13,15,14,15,17,15,13,10,9,6,0,0,-19,East
19,12,North,South,None,None,Stop,4,10,15,13,15,14,15,17,15,12,9,8,5,0,0,-20,North
19,13,North,South,None,West,Stop,4,10,15,13,15,14,15,17,15,11,8,7,4,0,0,-21,North
18,13,None,None,East,West,Stop,4,10,15,13,15,14,15,17,15,10,7,6,3,0,0,-22,West
17,13,None,None,East,West,Stop,4,10,15,13,15,14,15,17,15,9,6,5,2,0,0,-23,West
16,13,None,None,East,West,Stop,4,10,15,13,15,14,15,17,15,8,5,4,3,0,0,-24,West
15,13,None,None,East,West,Stop,4,10,15,13,15,14,15,17,15,7,4,3,4,0,0,-25,West
14,13,None,None,East,West,Stop,4,10,15,13,15,14,15,17,15,6,3,2,5,0,0,-26,West
13,13,None,None,East,West,Stop,4,10,15,13,15,14,15,17,15,5,2,3,6,0,0,-27,West
12,13,None,None,East,West,Stop,4,10,15,13,15,14,15,17,15,4,3,4,7,0,0,-28,West
11,13,None,None,East,West,Stop,4,10,15,13,15,14,15,17,15,3,4,5,8,0,0,-29,West
10,13,None,None,East,West,Stop,4,10,15,13,15,14,15,17,15,2,5,6,9,0,0,-30,West
9,13,None,None,East,West,Stop,4,10,15,13,15,14,15,17,15,3,6,7,10,0,0,-31,West
8,13,North,South,East,None,Stop,4,10,15,13,15,14,15,17,15,4,7,8,11,0,0,-32,West
8,14,North,South,None,None,Stop,4,10,15,13,15,14,15,17,15,3,6,7,10,0,0,-33,North
8,15,North,South,None,West,Stop,4,10,15,13,15,14,15,17,15,2,5,6,9,0,0,-34,North
8,16,North,South,None,None,Stop,4,10,15,13,15,14,15,17,15,3,6,7,10,0,0,-35,North
8,17,None,South,East,None,Stop,4,10,15,13,15,14,15,17,15,4,7,8,11,0,0,-36,North
9,17,None,None,East,West,Stop,4,10,15,13,15,14,15,17,15,3,6,7,10,0,0,-37,East
10,17,None,None,East,West,Stop,4,10,15,13,15,14,15,17,15,2,5,6,9,0,0,-38,East
11,17,None,None,East,West,Stop,4,10,15,13,15,14,15,17,15,3,4,5,8,0,0,-39,East
12,17,North,None,East,West,Stop,4,10,15,13,15,14,15,17,15,4,3,4,7,0,0,-40,East
13,17,None,South,East,West,Stop,4,10,15,13,15,14,15,17,15,5,2,3,6,0,0,-41,East
13,16,North,South,East,None,Stop,4,10,15,13,15,14,15,17,15,4,1,2,5,0,0,-42,South
13,15,North,None,East,West,Stop,3,10,15,3,1,14,15,17,15,3,0,1,4,0,0,157,South
14,15,North,None,East,West,Stop,2,10,15,3,1,5,1,17,15,4,0,0,3,0,0,356,East
15,15,None,None,East,West,Stop,2,10,15,3,1,5,1,17,15,5,0,0,2,0,0,355,East
16,15,None,None,East,West,Stop,2,10,15,3,1,5,1,17,15,6,0,0,1,0,0,354,East
17,15,None,None,None,West,Stop,1,10,15,3,1,5,1,7,1,7,0,0,0,0,0,553,East
16,15,None,None,East,West,Stop,1,10,15,3,1,5,1,7,1,6,0,0,0,0,0,552,West
15,15,None,None,East,West,Stop,1,10,15,3,1,5,1,7,1,5,0,0,0,0,0,551,West
14,15,North,None,East,West,Stop,1,10,15,3,1,5,1,7,1,4,0,0,0,0,0,550,West
13,15,North,None,East,West,Stop,1,10,15,3,1,5,1,7,1,3,0,0,0,0,0,549,West
12,15,None,None,East,West,Stop,1,10,15,3,1,5,1,7,1,2,0,0,0,0,0,548,West
14,3,None,None,East,West,Stop,4,10,15,13,15,14,15,17,15,16,13,12,15,0,0,0,Stop
15,3,North,None,East,West,Stop,4,11,15,13,16,15,15,17,15,16,15,12,13,0,0,-1,East
