@relation pacmanInformation-weka.filters.unsupervised.attribute.Remove-R24

@attribute PacPosX numeric
@attribute PacPosY numeric
@attribute ActN {North,None}
@attribute ActSo {South,None}
@attribute ActE {East,None}
@attribute ActW {West,None}
@attribute ActS {Stop,None}
@attribute NumAgents numeric
@attribute G1PosX numeric
@attribute G1PosY numeric
@attribute G2PosX numeric
@attribute G2PosY numeric
@attribute G3PosX numeric
@attribute G3PosY numeric
@attribute G4PosX numeric
@attribute G4PosY numeric
@attribute DistG1 numeric
@attribute DistG2 numeric
@attribute DistG3 numeric
@attribute DistG4 numeric
@attribute NumDots numeric
@attribute DistDot numeric
@attribute Score numeric
@attribute PacDir {North,South,East,West,Stop,None}

@data
9,7,None,South,East,West,Stop,2,4,3,3,1,6,1,18,7,9,0,0,10,81,1,1784,North
8,7,None,None,East,West,Stop,2,4,3,2,1,7,1,18,6,8,0,0,10,80,1,1883,West
7,7,None,None,East,West,Stop,2,4,3,1,1,6,1,18,7,7,0,0,11,79,1,1982,West
6,7,North,South,East,West,Stop,2,4,3,1,1,6,2,18,7,6,0,5,13,78,1,2081,West
6,6,North,South,None,None,Stop,2,4,3,1,2,6,2,18,8,5,9,4,14,77,1,2180,South
6,5,North,South,None,West,Stop,2,5,3,1,1,6,2,18,8,3,0,3,14,76,1,2279,South
5,5,None,None,East,West,Stop,2,4,3,1,1,6,2,18,7,3,0,4,16,75,1,2378,West
4,5,None,None,East,West,Stop,2,4,2,2,1,6,3,18,8,3,0,4,18,74,1,2477,West
3,5,North,South,East,West,Stop,2,4,1,3,1,6,2,18,9,0,0,6,19,73,1,2576,West
3,4,North,South,None,None,Stop,2,4,1,3,1,6,1,18,9,0,0,0,19,72,2,2675,South
3,3,North,None,East,None,Stop,2,3,1,4,1,6,1,18,8,0,0,0,21,72,1,2674,South
4,3,None,South,East,West,Stop,2,3,1,4,1,7,1,18,9,0,0,0,20,71,1,2773,East
5,3,None,None,East,West,Stop,2,2,1,4,2,7,1,18,9,0,2,0,18,70,1,2872,East
6,3,North,South,East,West,Stop,2,1,1,4,3,7,1,18,8,0,2,0,17,69,1,2971,East
6,3,North,South,East,West,Stop,2,1,2,5,3,8,1,18,8,6,1,0,17,69,1,2970,East
6,3,North,South,East,West,Stop,2,1,3,3,1,7,1,18,8,5,0,0,16,69,1,3169,East
6,3,North,South,East,West,Stop,2,1,2,2,1,7,1,18,7,6,0,0,17,69,1,3168,East
6,2,North,South,None,None,Stop,2,1,1,1,1,8,1,18,8,0,0,0,19,68,1,3267,South
6,1,North,None,East,None,Stop,2,1,1,2,1,8,1,18,9,0,0,0,20,67,1,3366,South
7,1,None,None,East,West,Stop,2,1,2,3,1,5,1,18,9,7,0,0,19,66,1,3665,East
8,1,None,None,East,West,Stop,2,1,1,3,1,4,1,18,9,0,0,0,18,65,2,3764,East
9,1,None,None,East,West,Stop,2,1,2,4,1,3,1,18,9,9,0,0,17,65,2,3763,East
10,1,None,None,East,West,Stop,2,1,3,4,1,2,1,18,9,11,0,0,15,65,2,3762,East
11,1,None,None,East,West,Stop,2,1,3,3,1,2,1,17,9,12,0,0,15,65,2,3761,East
12,1,None,None,East,West,Stop,2,1,3,4,1,3,1,18,9,13,0,0,14,65,2,3760,East
13,1,North,None,None,West,Stop,2,1,2,4,2,2,1,18,9,13,10,0,12,65,2,3759,East
13,2,North,South,None,None,Stop,2,1,2,4,3,2,1,17,9,12,10,0,10,65,2,3758,North
13,3,North,South,East,West,Stop,2,1,1,5,3,3,1,16,9,0,8,0,9,65,1,3757,North
12,3,None,None,East,West,Stop,2,1,2,5,3,4,1,16,9,12,7,0,9,64,1,3856,West
11,3,None,None,East,West,Stop,2,1,1,6,3,4,2,15,9,0,5,8,11,63,1,3955,West
10,3,None,None,East,West,Stop,2,1,2,6,3,4,1,16,9,10,4,0,13,62,1,4054,West
9,3,None,None,East,West,Stop,2,1,2,6,3,3,1,17,9,9,3,0,14,61,1,4153,West
8,3,None,None,East,West,Stop,2,1,1,7,3,4,1,17,9,0,1,0,14,60,1,4252,West
7,3,None,None,East,West,Stop,2,1,1,4,1,4,1,16,9,0,0,0,16,59,2,4551,West
6,3,North,South,East,West,Stop,2,1,2,3,1,4,1,17,9,6,0,0,17,59,1,4550,West
6,2,North,South,None,None,Stop,2,1,3,2,1,4,1,17,9,6,0,0,18,59,2,4549,South
6,1,North,None,East,None,Stop,2,1,2,1,1,3,1,17,9,6,0,0,20,59,2,4548,South
7,1,None,None,East,West,Stop,2,1,2,1,1,4,1,18,9,7,0,0,18,59,3,4547,East
8,1,None,None,East,West,Stop,2,1,2,1,2,4,1,18,8,8,8,0,16,59,4,4546,East
9,1,None,None,East,West,Stop,2,1,2,1,3,3,1,18,7,9,10,0,16,59,5,4545,East
10,1,None,None,East,West,Stop,2,1,2,1,2,3,1,18,8,10,10,0,16,59,5,4544,East
11,1,None,None,East,West,Stop,2,1,3,1,2,2,1,18,9,12,11,0,15,59,4,4543,East
12,1,None,None,East,West,Stop,2,1,3,1,1,1,1,18,9,13,0,0,13,59,3,4542,East
