@relation pacmanInformation-weka.filters.unsupervised.attribute.Remove-R24

@attribute PacPosX numeric
@attribute PacPosY numeric
@attribute ActN {North,None}
@attribute ActSo {South,None}
@attribute ActE {East,None}
@attribute ActW {West,None}
@attribute ActS {Stop,None}
@attribute NumAgents numeric
@attribute G1PosX numeric
@attribute G1PosY numeric
@attribute G2PosX numeric
@attribute G2PosY numeric
@attribute G3PosX numeric
@attribute G3PosY numeric
@attribute G4PosX numeric
@attribute G4PosY numeric
@attribute DistG1 numeric
@attribute DistG2 numeric
@attribute DistG3 numeric
@attribute DistG4 numeric
@attribute NumDots numeric
@attribute DistDot numeric
@attribute Score numeric
@attribute PacDir {North,South,East,West,Stop,None}

@data
6,14,None,South,East,West,Stop,1,1,1,5,12,5,1,7,1,0,3,0,0,1,17,568,North
5,14,None,South,East,West,Stop,1,1,1,5,12,5,1,7,1,0,2,0,0,1,18,567,West
5,13,North,South,East,West,Stop,1,1,1,5,12,5,1,7,1,0,1,0,0,1,17,566,South
12,10,North,South,East,West,Stop,4,5,6,5,12,13,6,13,12,11,9,5,3,1,7,0,Stop
12,10,North,South,East,West,Stop,4,5,5,4,12,13,6,13,12,12,10,5,3,1,7,-1,Stop
12,10,North,South,East,West,Stop,4,5,4,4,12,13,6,13,12,13,10,5,2,1,7,-2,Stop
13,10,North,South,East,West,Stop,4,6,4,4,12,13,6,12,12,13,11,4,3,1,6,-3,East
13,11,North,South,East,West,Stop,4,6,3,4,11,14,6,12,12,15,9,6,1,1,7,-4,North
12,11,North,South,East,West,Stop,3,5,3,4,12,14,6,7,1,15,9,7,0,1,8,195,West
11,11,North,South,East,West,Stop,3,4,3,4,13,15,6,7,1,15,9,9,0,1,9,194,West
11,10,North,South,East,West,Stop,3,4,4,4,13,15,6,7,1,13,10,8,0,1,8,193,South
11,9,North,South,East,West,Stop,3,4,5,4,14,15,6,7,1,11,12,7,0,1,7,192,South
11,8,North,South,East,West,Stop,3,3,5,5,14,14,6,7,1,11,12,5,0,1,8,191,South
11,7,North,South,East,West,Stop,3,4,5,5,14,15,6,7,1,9,13,5,0,1,9,190,South
